architecture,method,seed,unit,batch_index,loss,benign_fraction
shallow,fisher,307,2,224,0.5556479692459106,0.05859375
shallow,fisher,307,2,225,0.6210730075836182,0.0517578125
shallow,fisher,307,2,226,0.6086978316307068,0.0625
shallow,fisher,307,2,227,0.6138570308685303,0.056640625
shallow,fisher,307,2,228,0.5608780980110168,0.048828125
shallow,fisher,307,2,229,0.5961512327194214,0.052734375
shallow,fisher,307,2,230,0.6053541898727417,0.0419921875
shallow,fisher,307,2,231,0.5215817093849182,0.060546875
shallow,fisher,307,2,232,0.6137650609016418,0.044921875
shallow,fisher,307,2,233,0.5656751394271851,0.0517578125
shallow,fisher,307,2,234,0.5403945446014404,0.048828125
shallow,fisher,307,2,235,0.559738278388977,0.0537109375
shallow,fisher,307,2,236,0.5882975459098816,0.0517578125
shallow,fisher,307,2,237,0.5637925863265991,0.0703125
shallow,fisher,307,2,238,0.6395394802093506,0.0546875
shallow,fisher,307,2,239,0.5522867441177368,0.052734375
shallow,fisher,307,2,240,0.5796328186988831,0.056640625
shallow,fisher,307,2,241,0.5768680572509766,0.052734375
shallow,fisher,307,2,242,0.6048306822776794,0.0576171875
shallow,fisher,307,2,243,0.5260902643203735,0.0556640625
shallow,fisher,307,2,244,0.5820868015289307,0.0498046875
shallow,fisher,307,2,245,0.5528956055641174,0.0556640625
shallow,fisher,307,2,246,0.5592347383499146,0.0458984375
shallow,fisher,307,2,247,0.6098778247833252,0.0517578125
shallow,fisher,307,2,248,0.6010496616363525,0.056640625
shallow,fisher,307,2,249,0.543877899646759,0.044921875
shallow,fisher,307,2,250,0.741786539554596,0.04731861129403114
shallow,fisher,307,3,0,0.5928245186805725,0.0576171875
shallow,fisher,307,3,1,0.579626739025116,0.048828125
shallow,fisher,307,3,2,0.540280282497406,0.046875
shallow,fisher,307,3,3,0.6631102561950684,0.0634765625
shallow,fisher,307,3,4,0.6012650728225708,0.064453125
shallow,fisher,307,3,5,0.5668656826019287,0.060546875
shallow,fisher,307,3,6,0.5880424976348877,0.0419921875
shallow,fisher,307,3,7,0.5966439843177795,0.05078125
shallow,fisher,307,3,8,0.6120774745941162,0.0673828125
shallow,fisher,307,3,9,0.6404233574867249,0.0478515625
shallow,fisher,307,3,10,0.5501788258552551,0.0498046875
shallow,fisher,307,3,11,0.6656622290611267,0.044921875
shallow,fisher,307,3,12,0.5594419836997986,0.064453125
shallow,fisher,307,3,13,0.5375989675521851,0.0458984375
shallow,fisher,307,3,14,0.6261279582977295,0.0673828125
shallow,fisher,307,3,15,0.61210697889328,0.0615234375
shallow,fisher,307,3,16,0.584624171257019,0.0517578125
shallow,fisher,307,3,17,0.5911582112312317,0.05078125
shallow,fisher,307,3,18,0.584400475025177,0.05859375
shallow,fisher,307,3,19,0.5581692457199097,0.0458984375
shallow,fisher,307,3,20,0.5994423031806946,0.041015625
shallow,fisher,307,3,21,0.5130174160003662,0.046875
shallow,fisher,307,3,22,0.594142735004425,0.0546875
shallow,fisher,307,3,23,0.6011415123939514,0.052734375
shallow,fisher,307,3,24,0.5423351526260376,0.060546875
shallow,fisher,307,3,25,0.5993574261665344,0.05078125
shallow,fisher,307,3,26,0.6436466574668884,0.0361328125
shallow,fisher,307,3,27,0.5639408230781555,0.0576171875
shallow,fisher,307,3,28,0.5597687363624573,0.0576171875
shallow,fisher,307,3,29,0.5994675755500793,0.0654296875
shallow,fisher,307,3,30,0.5509941577911377,0.0419921875
shallow,fisher,307,3,31,0.576565682888031,0.0673828125
shallow,fisher,307,3,32,0.551297664642334,0.05078125
shallow,fisher,307,3,33,0.5883509516716003,0.0537109375
shallow,fisher,307,3,34,0.5968016386032104,0.0546875
shallow,fisher,307,3,35,0.5960373282432556,0.056640625
shallow,fisher,307,3,36,0.5394917726516724,0.0498046875
shallow,fisher,307,3,37,0.651689350605011,0.05078125
shallow,fisher,307,3,38,0.6718838810920715,0.0478515625
shallow,fisher,307,3,39,0.5525386929512024,0.0517578125
shallow,fisher,307,3,40,0.5693620443344116,0.068359375
shallow,fisher,307,3,41,0.5938929915428162,0.0419921875
shallow,fisher,307,3,42,0.5715866684913635,0.052734375
shallow,fisher,307,3,43,0.5653358697891235,0.0537109375
shallow,fisher,307,3,44,0.5744305849075317,0.04296875
shallow,fisher,307,3,45,0.5671717524528503,0.056640625
shallow,fisher,307,3,46,0.51484614610672,0.060546875
shallow,fisher,307,3,47,0.5658197999000549,0.064453125
shallow,fisher,307,3,48,0.58783358335495,0.0703125
shallow,fisher,307,3,49,0.6590130925178528,0.044921875
shallow,fisher,307,3,50,0.580452561378479,0.0576171875
shallow,fisher,307,3,51,0.5995404124259949,0.0537109375
shallow,fisher,307,3,52,0.607679009437561,0.0498046875
shallow,fisher,307,3,53,0.5438678860664368,0.044921875
shallow,fisher,307,3,54,0.6251475811004639,0.0546875
shallow,fisher,307,3,55,0.6193974018096924,0.056640625
shallow,fisher,307,3,56,0.5336911678314209,0.06640625
shallow,fisher,307,3,57,0.6139851808547974,0.056640625
shallow,fisher,307,3,58,0.5607242584228516,0.05859375
shallow,fisher,307,3,59,0.5137953162193298,0.052734375
shallow,fisher,307,3,60,0.5245798230171204,0.064453125
shallow,fisher,307,3,61,0.5614663362503052,0.056640625
shallow,fisher,307,3,62,0.5380973219871521,0.056640625
shallow,fisher,307,3,63,0.6393229365348816,0.060546875
shallow,fisher,307,3,64,0.543389618396759,0.052734375
shallow,fisher,307,3,65,0.5763618350028992,0.0517578125
shallow,fisher,307,3,66,0.5525481104850769,0.0400390625
shallow,fisher,307,3,67,0.5598647594451904,0.037109375
shallow,fisher,307,3,68,0.5740309357643127,0.0517578125
shallow,fisher,307,3,69,0.5227108001708984,0.064453125
shallow,fisher,307,3,70,0.5483148694038391,0.0361328125
shallow,fisher,307,3,71,0.5605019330978394,0.0458984375
shallow,fisher,307,3,72,0.6026017069816589,0.056640625
shallow,fisher,307,3,73,0.5323693752288818,0.05859375
shallow,fisher,307,3,74,0.6229874491691589,0.0576171875
shallow,fisher,307,3,75,0.5471207499504089,0.0458984375
shallow,fisher,307,3,76,0.5592074394226074,0.0595703125
shallow,fisher,307,3,77,0.554711103439331,0.0537109375
shallow,fisher,307,3,78,0.6009219288825989,0.0478515625
shallow,fisher,307,3,79,0.5565877556800842,0.0439453125
shallow,fisher,307,3,80,0.5989751815795898,0.046875
shallow,fisher,307,3,81,0.5582557916641235,0.0517578125
shallow,fisher,307,3,82,0.5872008204460144,0.0439453125
shallow,fisher,307,3,83,0.5194310545921326,0.056640625
shallow,fisher,307,3,84,0.5646597146987915,0.0595703125
shallow,fisher,307,3,85,0.5647458434104919,0.046875
shallow,fisher,307,3,86,0.5293969511985779,0.060546875
shallow,fisher,307,3,87,0.6247754096984863,0.0537109375
shallow,fisher,307,3,88,0.5676440000534058,0.0537109375
shallow,fisher,307,3,89,0.6332185864448547,0.05859375
shallow,fisher,307,3,90,0.5639903545379639,0.0546875
shallow,fisher,307,3,91,0.6128796339035034,0.0615234375
shallow,fisher,307,3,92,0.5756936073303223,0.0537109375
shallow,fisher,307,3,93,0.5469938516616821,0.0439453125
shallow,fisher,307,3,94,0.6069057583808899,0.05859375
shallow,fisher,307,3,95,0.5377588868141174,0.056640625
shallow,fisher,307,3,96,0.6164518594741821,0.06640625
shallow,fisher,307,3,97,0.6155729293823242,0.072265625
shallow,fisher,307,3,98,0.5942603349685669,0.0537109375
shallow,fisher,307,3,99,0.5841660499572754,0.0498046875
shallow,fisher,307,3,100,0.5667850971221924,0.05859375
shallow,fisher,307,3,101,0.651796817779541,0.0517578125
shallow,fisher,307,3,102,0.5893124938011169,0.0439453125
shallow,fisher,307,3,103,0.6121058464050293,0.056640625
shallow,fisher,307,3,104,0.5947197079658508,0.0673828125
shallow,fisher,307,3,105,0.6425856351852417,0.060546875
shallow,fisher,307,3,106,0.609050452709198,0.0537109375
shallow,fisher,307,3,107,0.5695663094520569,0.0498046875
shallow,fisher,307,3,108,0.5840041637420654,0.05078125
shallow,fisher,307,3,109,0.5355663895606995,0.0625
shallow,fisher,307,3,110,0.5578539967536926,0.0576171875
shallow,fisher,307,3,111,0.5981513261795044,0.04296875
shallow,fisher,307,3,112,0.5803050398826599,0.0517578125
shallow,fisher,307,3,113,0.5751255750656128,0.056640625
shallow,fisher,307,3,114,0.571478009223938,0.0625
shallow,fisher,307,3,115,0.6318789124488831,0.0576171875
shallow,fisher,307,3,116,0.5303254127502441,0.044921875
shallow,fisher,307,3,117,0.5615909099578857,0.0576171875
shallow,fisher,307,3,118,0.5672271847724915,0.0546875
shallow,fisher,307,3,119,0.5667790174484253,0.052734375
shallow,fisher,307,3,120,0.5778538584709167,0.0546875
shallow,fisher,307,3,121,0.5678128004074097,0.0458984375
shallow,fisher,307,3,122,0.583583652973175,0.0595703125
shallow,fisher,307,3,123,0.4738852381706238,0.044921875
shallow,fisher,307,3,124,0.5843005776405334,0.0615234375
shallow,fisher,307,3,125,0.5842296481132507,0.0595703125
shallow,fisher,307,3,126,0.5485244989395142,0.0556640625
shallow,fisher,307,3,127,0.5850092172622681,0.0517578125
shallow,fisher,307,3,128,0.5257948637008667,0.0390625
shallow,fisher,307,3,129,0.6545315980911255,0.0654296875
shallow,fisher,307,3,130,0.5915614366531372,0.048828125
shallow,fisher,307,3,131,0.5300465822219849,0.0498046875
shallow,fisher,307,3,132,0.5917851328849792,0.0546875
shallow,fisher,307,3,133,0.5265250205993652,0.0576171875
shallow,fisher,307,3,134,0.5726971626281738,0.0546875
shallow,fisher,307,3,135,0.47591421008110046,0.0546875
shallow,fisher,307,3,136,0.5920440554618835,0.0458984375
shallow,fisher,307,3,137,0.6076467037200928,0.0390625
shallow,fisher,307,3,138,0.5945136547088623,0.0556640625
shallow,fisher,307,3,139,0.5480549335479736,0.06640625
shallow,fisher,307,3,140,0.5183926224708557,0.0546875
shallow,fisher,307,3,141,0.5555819869041443,0.041015625
shallow,fisher,307,3,142,0.5960245728492737,0.0546875
shallow,fisher,307,3,143,0.5834537148475647,0.0546875
shallow,fisher,307,3,144,0.5336802005767822,0.064453125
shallow,fisher,307,3,145,0.5446353554725647,0.0546875
shallow,fisher,307,3,146,0.5539599061012268,0.064453125
shallow,fisher,307,3,147,0.6015428304672241,0.0546875
shallow,fisher,307,3,148,0.5449979305267334,0.05078125
shallow,fisher,307,3,149,0.5784039497375488,0.072265625
shallow,fisher,307,3,150,0.5700876116752625,0.052734375
shallow,fisher,307,3,151,0.5039035677909851,0.044921875
shallow,fisher,307,3,152,0.569459080696106,0.0546875
shallow,fisher,307,3,153,0.5736901760101318,0.0654296875
shallow,fisher,307,3,154,0.7380406260490417,0.072265625
shallow,fisher,307,3,155,0.5403464436531067,0.0576171875
shallow,fisher,307,3,156,0.6117135286331177,0.0556640625
shallow,fisher,307,3,157,0.5775992274284363,0.0498046875
shallow,fisher,307,3,158,0.5291742086410522,0.056640625
shallow,fisher,307,3,159,0.5635166764259338,0.0498046875
shallow,fisher,307,3,160,0.5720149874687195,0.0537109375
shallow,fisher,307,3,161,0.6188927292823792,0.0498046875
shallow,fisher,307,3,162,0.5545651912689209,0.0556640625
shallow,fisher,307,3,163,0.5291376709938049,0.0439453125
shallow,fisher,307,3,164,0.5933432579040527,0.0439453125
shallow,fisher,307,3,165,0.5683742761611938,0.0537109375
shallow,fisher,307,3,166,0.5820190906524658,0.0595703125
shallow,fisher,307,3,167,0.5611907243728638,0.046875
shallow,fisher,307,3,168,0.5267638564109802,0.0517578125
shallow,fisher,307,3,169,0.5732525587081909,0.0537109375
shallow,fisher,307,3,170,0.5368099212646484,0.048828125
shallow,fisher,307,3,171,0.5777989029884338,0.0576171875
shallow,fisher,307,3,172,0.5488905310630798,0.0537109375
shallow,fisher,307,3,173,0.6013278961181641,0.0439453125
shallow,fisher,307,3,174,0.5570765733718872,0.0478515625
shallow,fisher,307,3,175,0.5437774062156677,0.0673828125
shallow,fisher,307,3,176,0.555357038974762,0.0546875
shallow,fisher,307,3,177,0.5695664882659912,0.0498046875
shallow,fisher,307,3,178,0.5741741061210632,0.0634765625
shallow,fisher,307,3,179,0.5891619324684143,0.052734375
shallow,fisher,307,3,180,0.6400012373924255,0.0615234375
shallow,fisher,307,3,181,0.5454387068748474,0.05859375
shallow,fisher,307,3,182,0.5612262487411499,0.05078125
shallow,fisher,307,3,183,0.5561943650245667,0.046875
shallow,fisher,307,3,184,0.6279199123382568,0.0517578125
shallow,fisher,307,3,185,0.5373807549476624,0.0615234375
shallow,fisher,307,3,186,0.5479780435562134,0.052734375
shallow,fisher,307,3,187,0.5713816285133362,0.046875
shallow,fisher,307,3,188,0.538590133190155,0.0439453125
shallow,fisher,307,3,189,0.5870616436004639,0.0634765625
shallow,fisher,307,3,190,0.6402041912078857,0.0517578125
shallow,fisher,307,3,191,0.5959441661834717,0.0458984375
shallow,fisher,307,3,192,0.5621649026870728,0.0615234375
shallow,fisher,307,3,193,0.5861320495605469,0.0634765625
shallow,fisher,307,3,194,0.5695168972015381,0.0546875
shallow,fisher,307,3,195,0.5571538805961609,0.0419921875
shallow,fisher,307,3,196,0.5855998992919922,0.0478515625
shallow,fisher,307,3,197,0.5558985471725464,0.0458984375
shallow,fisher,307,3,198,0.5919791460037231,0.0654296875
shallow,fisher,307,3,199,0.5730445981025696,0.0439453125
shallow,fisher,307,3,200,0.6079514622688293,0.0517578125
shallow,fisher,307,3,201,0.5288657546043396,0.0517578125
shallow,fisher,307,3,202,0.5806154608726501,0.0556640625
shallow,fisher,307,3,203,0.5607022047042847,0.0712890625
shallow,fisher,307,3,204,0.5338189005851746,0.041015625
shallow,fisher,307,3,205,0.4899780750274658,0.0615234375
shallow,fisher,307,3,206,0.6101099848747253,0.0517578125
shallow,fisher,307,3,207,0.6018930077552795,0.05078125
shallow,fisher,307,3,208,0.5797705054283142,0.0625
shallow,fisher,307,3,209,0.533271074295044,0.05859375
shallow,fisher,307,3,210,0.5528172850608826,0.0498046875
shallow,fisher,307,3,211,0.5519847273826599,0.05859375
shallow,fisher,307,3,212,0.5458623170852661,0.048828125
shallow,fisher,307,3,213,0.6301646828651428,0.048828125
shallow,fisher,307,3,214,0.6020556688308716,0.0517578125
shallow,fisher,307,3,215,0.5563504099845886,0.0810546875
shallow,fisher,307,3,216,0.586449146270752,0.0517578125
shallow,fisher,307,3,217,0.489970326423645,0.0615234375
shallow,fisher,307,3,218,0.5643349885940552,0.0556640625
shallow,fisher,307,3,219,0.5634119510650635,0.05859375
shallow,fisher,307,3,220,0.5514547228813171,0.0556640625
shallow,fisher,307,3,221,1.5421385765075684,0.0634765625
shallow,fisher,307,3,222,0.5590219497680664,0.0498046875
shallow,fisher,307,3,223,0.5665903687477112,0.044921875
shallow,fisher,307,3,224,0.6016501188278198,0.064453125
shallow,fisher,307,3,225,0.5387819409370422,0.0595703125
shallow,fisher,307,3,226,0.48650890588760376,0.0478515625
shallow,fisher,307,3,227,0.5138441920280457,0.0498046875
shallow,fisher,307,3,228,0.5537896752357483,0.0673828125
shallow,fisher,307,3,229,0.5980901718139648,0.0556640625
shallow,fisher,307,3,230,0.5677090287208557,0.0556640625
shallow,fisher,307,3,231,0.5933327078819275,0.0595703125
shallow,fisher,307,3,232,0.6087613701820374,0.056640625
shallow,fisher,307,3,233,0.5533250570297241,0.052734375
shallow,fisher,307,3,234,0.5372599959373474,0.04296875
shallow,fisher,307,3,235,0.6199794411659241,0.0517578125
shallow,fisher,307,3,236,0.577176034450531,0.0419921875
shallow,fisher,307,3,237,0.7009208798408508,0.05859375
shallow,fisher,307,3,238,0.5771859884262085,0.046875
shallow,fisher,307,3,239,0.5258069038391113,0.0400390625
shallow,fisher,307,3,240,0.5717918276786804,0.046875
shallow,fisher,307,3,241,0.5595257878303528,0.0439453125
shallow,fisher,307,3,242,0.5952885746955872,0.0546875
shallow,fisher,307,3,243,0.5978689193725586,0.0498046875
shallow,fisher,307,3,244,0.6265398263931274,0.05859375
shallow,fisher,307,3,245,0.5501462817192078,0.0390625
shallow,fisher,307,3,246,0.57398921251297,0.068359375
shallow,fisher,307,3,247,0.5617713332176208,0.0537109375
shallow,fisher,307,3,248,0.5131193995475769,0.0595703125
shallow,fisher,307,3,249,0.540907621383667,0.0546875
shallow,fisher,307,3,250,0.6093612909317017,0.05678233504295349
shallow,fisher,307,4,0,0.5935255289077759,0.06640625
shallow,fisher,307,4,1,0.5373559594154358,0.05078125
shallow,fisher,307,4,2,0.5996497869491577,0.05859375
shallow,fisher,307,4,3,0.5659968256950378,0.05859375
shallow,fisher,307,4,4,0.5655975341796875,0.0517578125
shallow,fisher,307,4,5,0.6017611622810364,0.0576171875
shallow,fisher,307,4,6,0.5269073843955994,0.0615234375
shallow,fisher,307,4,7,0.5829671621322632,0.0595703125
shallow,fisher,307,4,8,0.571972668170929,0.05078125
shallow,fisher,307,4,9,0.5332762598991394,0.0537109375
shallow,fisher,307,4,10,0.5519126057624817,0.0615234375
shallow,fisher,307,4,11,0.5752770900726318,0.06640625
shallow,fisher,307,4,12,0.6044274568557739,0.060546875
shallow,fisher,307,4,13,0.6380569338798523,0.0673828125
shallow,fisher,307,4,14,0.6076362133026123,0.0439453125
shallow,fisher,307,4,15,0.5604543685913086,0.060546875
shallow,fisher,307,4,16,0.5756797790527344,0.0615234375
shallow,fisher,307,4,17,0.6260682344436646,0.046875
shallow,fisher,307,4,18,0.5866113901138306,0.0498046875
shallow,fisher,307,4,19,0.6120593547821045,0.0458984375
shallow,fisher,307,4,20,0.6148115396499634,0.056640625
shallow,fisher,307,4,21,0.5418681502342224,0.0556640625
shallow,fisher,307,4,22,0.6273910403251648,0.048828125
shallow,fisher,307,4,23,0.5420625805854797,0.0537109375
shallow,fisher,307,4,24,0.6208291053771973,0.0546875
shallow,fisher,307,4,25,0.5863768458366394,0.0537109375
shallow,fisher,307,4,26,0.6417961716651917,0.0625
shallow,fisher,307,4,27,0.5561283230781555,0.046875
shallow,fisher,307,4,28,0.5875978469848633,0.048828125
shallow,fisher,307,4,29,0.543280303478241,0.044921875
shallow,fisher,307,4,30,0.5549880266189575,0.0595703125
shallow,fisher,307,4,31,0.5887784957885742,0.0615234375
shallow,fisher,307,4,32,0.5929917097091675,0.0576171875
shallow,fisher,307,4,33,0.5621985793113708,0.0654296875
shallow,fisher,307,4,34,0.5074775218963623,0.0595703125
shallow,fisher,307,4,35,0.5972186326980591,0.0517578125
shallow,fisher,307,4,36,0.5711060762405396,0.0615234375
shallow,fisher,307,4,37,0.5814529061317444,0.048828125
shallow,fisher,307,4,38,0.558344304561615,0.046875
shallow,fisher,307,4,39,0.6027287840843201,0.037109375
shallow,fisher,307,4,40,0.5072923302650452,0.0595703125
shallow,fisher,307,4,41,0.5862341523170471,0.0634765625
shallow,fisher,307,4,42,0.5308833718299866,0.0546875
shallow,fisher,307,4,43,0.6260179281234741,0.0498046875
shallow,fisher,307,4,44,0.6049644947052002,0.0458984375
shallow,fisher,307,4,45,0.6163870692253113,0.044921875
shallow,fisher,307,4,46,0.5546937584877014,0.048828125
shallow,fisher,307,4,47,0.4950565695762634,0.05859375
shallow,fisher,307,4,48,0.6074663400650024,0.04296875
shallow,fisher,307,4,49,0.6157474517822266,0.0322265625
shallow,fisher,307,4,50,0.5441405773162842,0.0595703125
shallow,fisher,307,4,51,0.5876964926719666,0.0439453125
shallow,fisher,307,4,52,0.5963061451911926,0.0439453125
shallow,fisher,307,4,53,0.6037003397941589,0.0576171875
shallow,fisher,307,4,54,0.5931572914123535,0.0537109375
shallow,fisher,307,4,55,0.5747535824775696,0.0458984375
shallow,fisher,307,4,56,0.5850009918212891,0.052734375
shallow,fisher,307,4,57,0.540655255317688,0.041015625
