group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,sem_rank,saber_v2,random
conv.0:out:62,conv.0,62,0.52046055,16.460206894553266,59.2147899881725,5.64021254684593,0.953125,12.147343333593527,0.6457208955749478
conv.0:out:63,conv.0,63,0.6975788,0.5486568069900386,0.04607136297454417,0.7885963065103851,0.328125,4.181872295171543,0.719909383508693
conv.3:out:0,conv.3,0,1.3603859,0.31543059716932476,0.009309195226535394,0.23311805599934132,0.453125,0.059629330797142076,0.8355692165002742
conv.3:out:1,conv.3,1,1.6610793,0.18822410384746036,0.028251168366674406,0.48622021196037224,0.8984375,0.1182305696839886,0.28187782736454214
conv.3:out:2,conv.3,2,1.3551725,0.44309853056233806,0.009171843256654332,0.19635542157631392,0.3203125,0.04215176832211767,0.2152181671629736
conv.3:out:3,conv.3,3,1.6491036,0.43728923925664276,0.1581113221736814,0.1833990997915771,0.2734375,0.03598321686034436,0.6393313800665879
conv.3:out:4,conv.3,4,1.9735026,0.21863296060473658,0.02942094942818585,0.14762749904721773,0.1640625,0.021589930116206614,0.8050548331450097
conv.3:out:5,conv.3,5,1.62692,0.26359878259245306,0.01191159450604573,0.2831807759230003,0.6171875,0.08121926091334869,0.9636708728449709
conv.3:out:6,conv.3,6,1.5904912,0.5758338014657056,0.10434373443828981,0.1984853778676552,0.328125,0.04317986023241323,0.15052483042117748
conv.3:out:7,conv.3,7,1.5866098,0.19327402138151228,0.004760749229824057,0.06922148471188905,0.0234375,0.003084275730886659,0.48221238819933654
conv.3:out:8,conv.3,8,1.7548956,0.1383075157937128,0.004149733633425967,0.15146636872873387,0.171875,0.022618022026502167,0.8947158621961735
conv.3:out:9,conv.3,9,1.6899587,0.22497278359878692,0.004266103320172299,0.16671203059452466,0.21875,0.028786573488275485,0.4227169069454373
conv.3:out:10,conv.3,10,1.6618768,0.5795542139094323,0.021486852971975168,0.23454115130189734,0.4609375,0.060657422707437625,0.5895020620840481
conv.3:out:11,conv.3,11,1.9506011,0.7879004766779758,0.10626601646824763,0.6959152774505681,0.96875,0.12748339687664856,0.0244906774933632
conv.3:out:12,conv.3,12,1.5231029,0.4642283129505813,0.03700295786893548,0.20879859693606306,0.359375,0.04729222787359544,0.6734598871529389
conv.3:out:13,conv.3,13,1.6755135,0.16818653733935207,0.03519263552061602,0.09721035826262958,0.0625,0.008224735282364424,0.9190886196338225
conv.3:out:14,conv.3,14,1.6098014,0.6106608867412433,0.025057147529651047,0.31313738345556885,0.6953125,0.09150018001630422,0.8268253295567211
conv.3:out:15,conv.3,15,1.4830006,0.3144396704101382,0.03665026107453384,0.264260399035682,0.578125,0.07607880136187092,0.8855202667099468
conv.3:out:16,conv.3,16,1.5595666,0.23308387794531882,0.1487281773415816,0.12199299788669293,0.1015625,0.013365194833842188,0.6603553805205233
conv.3:out:17,conv.3,17,2.066496,3.5188611149787903,7.139994740486145,0.8457914297655407,0.984375,0.12953958069723967,0.24555226724317758
conv.3:out:18,conv.3,18,1.7226095,0.3026076454552822,0.02452862251550414,0.2277683157743553,0.421875,0.05551696315595986,0.7685169988962544
conv.3:out:19,conv.3,19,1.6703631,0.4987008429816342,0.33792219264431456,0.22835562588198854,0.4296875,0.056545055066255415,0.2116747426075105
conv.3:out:20,conv.3,20,1.4590945,0.2615971109626116,0.002127484749471331,0.19385583829466313,0.3125,0.041123676411822116,0.8312748346644612
conv.3:out:21,conv.3,21,1.6249667,0.3386957141192397,0.026962798555247414,0.12009743520559368,0.09375,0.012337102923546636,0.06271792257076825
conv.3:out:22,conv.3,22,1.4651093,0.49404232160304673,0.04467415349282078,0.4270222163315509,0.8671875,0.11411820204280639,0.8254878133935558
conv.3:out:23,conv.3,23,1.696526,1.1776974685999448,0.2618020982885625,0.43443492927679017,0.875,0.11514629395310194,0.1645072664741013
conv.3:out:24,conv.3,24,1.7872767,1.847540772933371,0.7428232646455788,0.6581585771776798,0.953125,0.12542721305605747,0.37514699649664185
