matching,method,seed,parameters,raw_awbir,raw_hsr_balanced,trained_b2a,trained_a2b,trained_family_f1,trained_fine_f1,trained_awbir,trained_hsr_balanced,recal_b2a,recal_a2b,recal_family_f1,recal_fine_f1,recal_awbir,recal_hsr_balanced
params,random,719,109446,0.20472221437408045,0.35194572779898103,0.00025,0.06476374594871212,0.5970227270586427,0.5343815983528224,0.0520503517029289,0.1931593652416866,0.0,0.06022440818028468,0.5976312339670253,0.5163900352542812,0.07919950909077628,0.18621829404137982
params,random,823,109446,0.20472221437408045,0.35194572779898103,0.00075,0.06260305907772787,0.5389815676503559,0.47846375741696434,0.1665454788562168,0.20081627435583718,0.00075,0.06118155455734349,0.5573130447288142,0.4853314026548452,0.13942059948877755,0.19555705702963788
params,random,907,109446,0.20472221437408045,0.35194572779898103,0.0,0.05752354959155437,0.6508405103806528,0.5489645451393055,0.04442933433212304,0.18195978890086012,0.0,0.05774151361801331,0.6385395983704022,0.5324747659210771,0.05133416563174201,0.18230309892076477
params,random,1013,109446,0.20472221437408045,0.35194572779898103,0.00075,0.06133318170618449,0.6221325279217309,0.531660955246486,0.06618455921045659,0.18675882471101696,0.00075,0.06168381948787931,0.6117743692120552,0.5227889724291525,0.07270293484433267,0.18890086010116688
params,random,1109,109446,0.20472221437408045,0.35194572779898103,0.0,0.06537973124087867,0.5859129927541615,0.5042511051976777,0.07963633135463474,0.18929164916637753,0.00025,0.06396770341729686,0.6188599223207957,0.5171934475510978,0.0630419430897388,0.18677160753090702
params,random,1201,109446,0.20472221437408045,0.35194572779898103,0.0,0.055552396656621365,0.5726581255462582,0.49824484487358695,0.09724092975015795,0.19072332499406514,0.00025,0.05650006633687762,0.5792130025911041,0.5028936333251606,0.09891325914365608,0.1866309965121163
params,random,1303,109446,0.20472221437408045,0.35194572779898103,0.00075,0.06285892989139706,0.5730362812642551,0.49112610939486695,0.1074328233785427,0.19113420134767445,0.00075,0.06279259301377911,0.5885286781608312,0.5014572324348823,0.07991249189599714,0.18967148152882526
params,random,1409,109446,0.20472221437408045,0.35194572779898103,0.0,0.05743825932033131,0.5617609501205401,0.49838659883290315,0.09959026556534446,0.19226639396650902,0.0,0.05665169348571862,0.5816194039152545,0.5158262342875282,0.11089580881762964,0.183395116962802
params,random,1511,109446,0.20472221437408045,0.35194572779898103,0.00025,0.05975057334015656,0.6476036801117557,0.5494652555276239,0.05341637065194476,0.18379138437939407,0.00025,0.06102045071169993,0.6506580125567658,0.5596211491824441,0.05346135815345722,0.18247292781358998
params,random,1607,109446,0.20472221437408045,0.35194572779898103,0.0,0.06497223327836849,0.6211537546465089,0.5328070182485423,0.06056881848653884,0.18623107686126988,0.0,0.06386345975246868,0.6172454629296434,0.528524853644086,0.06300021995994681,0.18600829057175727
params,random,1709,109446,0.20472221437408045,0.35194572779898103,0.0,0.06240404844487406,0.5943900923910902,0.5195082256154949,0.08312038013347112,0.18794397472653895,0.00025,0.06079300998843843,0.5939896851656463,0.5162779492334146,0.09344427242743827,0.18704735121710708
params,random,1801,109446,0.20472221437408045,0.35194572779898103,0.00075,0.05491745797084968,0.5624177567598702,0.4676634384030056,0.181515109484746,0.1943755592483702,0.00075,0.0556187335342393,0.5684419520564823,0.4762316233300446,0.1446627505307878,0.19144098902503606
params,random,1907,109446,0.20472221437408045,0.35194572779898103,0.0,0.06180701654631262,0.5628257515182459,0.4718683279175751,0.1306631765291781,0.19953981848395758,0.0,0.06306741722105343,0.5765079975965288,0.4833790688787529,0.10913495367689448,0.19590036704954256
params,random,2003,109446,0.20472221437408045,0.35194572779898103,0.0,0.06483008282633006,0.5658433648195041,0.4892724521491563,0.10478175503723265,0.19284344697868921,0.0,0.06286840658819962,0.5753074398478992,0.4909157416795465,0.08446913518055177,0.19165829696316722
params,magnitude,101,109145,0.40936475975536774,0.4191632731323387,0.0005,0.059598946191315554,0.5948343156874389,0.49530245484407304,0.10736630326009258,0.18225561987545882,0.001,0.06109626428612043,0.6085023260567205,0.5018176701896062,0.0905545827442257,0.18298971896057412
params,magnitude,211,109145,0.40936475975536774,0.4191632731323387,0.0015,0.05035916680881712,0.6431225648678062,0.5259867538019385,0.07708106164988181,0.17163492266393968,0.00175,0.04686226568867156,0.6486106979918346,0.525769108704742,0.0658537411076246,0.17083508336224687
params,magnitude,307,109145,0.40936475975536774,0.4191632731323387,0.0135,0.04843539735789693,0.6698096111086392,0.5371456976206206,0.07431550632072857,0.16158580011321927,0.0135,0.047013892837512554,0.6634150775489353,0.5336398153809957,0.07924688999918102,0.16139771004912257
params,magnitude,401,109145,0.40936475975536774,0.4191632731323387,0.01275,0.04121415439434431,0.6511005458110106,0.5295147055773086,0.08210481009850903,0.16099048592976756,0.013,0.03895870055533443,0.6394414461686179,0.5205835238121326,0.08102654273106984,0.1623308559010975
params,magnitude,503,109145,0.40936475975536774,0.4191632731323387,0.01275,0.04756354125206118,0.6437274486911441,0.5234118343379989,0.10525219450952655,0.17431383648947243,0.01125,0.04391501298307462,0.6488894295114204,0.5265097305055317,0.09699708921745868,0.1702762915213382
params,magnitude,613,109145,0.40936475975536774,0.4191632731323387,0.0025,0.05368548738651656,0.6575110193562149,0.5266722155763515,0.05405076994739557,0.1751575026022169,0.00275,0.048065806182596996,0.6649529181876619,0.5276966072974568,0.05639550247386712,0.1712368291302204
params,magnitude,719,109145,0.40936475975536774,0.4191632731323387,0.00125,0.05985481700498474,0.6457132958678381,0.5249095008336746,0.08380862878535411,0.174153138182283,0.0015,0.04918405640529937,0.6569994955172948,0.5223987569432299,0.07284132694256522,0.17009185369149576
params,magnitude,823,109145,0.40936475975536774,0.4191632731323387,0.01275,0.04411402361592843,0.5788520545829499,0.4899379596460532,0.1342835902938981,0.1771589269735761,0.01225,0.046843312295066435,0.5861315045689276,0.4941639447608157,0.11266249910482075,0.1791366118222823
params,magnitude,907,109145,0.40936475975536774,0.4191632731323387,0.01375,0.03240082636796118,0.622475545842152,0.5102239294091143,0.08927638111959185,0.16237468271214917,0.013,0.03653266617387843,0.6292205712716831,0.5121516289273075,0.07313996635521743,0.16767955296652728
params,magnitude,1013,109145,0.40936475975536774,0.4191632731323387,0.00175,0.03247663994238168,0.6405460503093559,0.5131648819892491,0.11382007105750686,0.16371505268347913,0.00175,0.036665339929114305,0.6264092789170274,0.5038770150615066,0.11337271654918354,0.1681835612936214
params,magnitude,1109,109145,0.40936475975536774,0.4191632731323387,0.01325,0.039119804400977995,0.6083925291279361,0.49676445439269656,0.07928073094937908,0.17202753784627747,0.013,0.03472261708458899,0.612600460872518,0.5003509354714727,0.08054652206038511,0.16734537353225837
params,magnitude,1201,109145,0.40936475975536774,0.4191632731323387,0.01525,0.029188226151892496,0.6701990170962588,0.5294014531311317,0.06930111578579168,0.15667719727543325,0.014,0.03546179943518887,0.6670680135331015,0.5304543680105677,0.06797590668772831,0.16190537061047097
params,magnitude,1303,109145,0.40936475975536774,0.4191632731323387,0.0125,0.04575349216277175,0.5752167259421449,0.49340633488543034,0.13859697653872494,0.1733222548894286,0.0125,0.046435814332556245,0.5961224781302248,0.5036133473693261,0.10112574193421493,0.17420609557897043
params,magnitude,1409,109145,0.40936475975536774,0.4191632731323387,0.02075,0.030514963704251247,0.6430349971811914,0.5197812057754813,0.06983762947613949,0.15944741695732365,0.01875,0.03645685259945793,0.6319815541500703,0.5148645677682726,0.0750107433345339,0.16567265024378663
params,magnitude,1511,109145,0.40936475975536774,0.4191632731323387,0.01525,0.03895870055533443,0.6288024928074765,0.5086980669873987,0.08667218595008289,0.16853052354778036,0.01425,0.03744242906692443,0.6296536489650373,0.5084812458944513,0.08586065585393637,0.1684593049798214
params,magnitude,1607,109145,0.40936475975536774,0.4191632731323387,0.007,0.05084247834574781,0.6475751760837546,0.5111205716816363,0.07601172192142797,0.17597742919230838,0.008,0.04675802202384337,0.6526480743048952,0.5107704963615314,0.07437439772583654,0.17305198955461004
params,magnitude,1709,109145,0.40936475975536774,0.4191632731323387,0.01325,0.048672314777960995,0.59435080731646,0.49559684505731516,0.13279093378695114,0.17973557823998831,0.013,0.052235552775724496,0.6011888489037873,0.4997257863261757,0.12524569868321866,0.18017202023337778
params,magnitude,1801,109145,0.40936475975536774,0.4191632731323387,0.01625,0.047620401432876554,0.6395124609366929,0.5147192042312402,0.09466627327300679,0.17137744014901116,0.0145,0.04343170144614393,0.6344845890979673,0.5121350852287517,0.08849557615413493,0.1699713299611037
params,magnitude,1907,109145,0.40936475975536774,0.4191632731323387,0.01225,0.04009590417164193,0.6466112304832543,0.5234143789272814,0.05242877111337764,0.16499150855535874,0.0125,0.03724341843407062,0.6657283477638292,0.5307588172438772,0.04409482558598994,0.16094848523584301
params,magnitude,2003,109145,0.40936475975536774,0.4191632731323387,0.01375,0.04270199579234662,0.6523579757189456,0.5101604458516252,0.07739528035077284,0.167628421686967,0.0135,0.04068345937340081,0.6607469508400851,0.5161353821110721,0.06907325700797701,0.16496411679845144
params,taylor,101,109258,0.09384785793825767,0.22914117711510018,0.0,0.06158905251985368,0.6282948995456621,0.5553048366876371,0.043331987148410876,0.17621299830171105,0.0,0.06018650139307443,0.6197889343552957,0.5452874633771214,0.04791176851357795,0.17558481400997059
params,taylor,211,109258,0.09384785793825767,0.22914117711510018,0.0,0.05651901973048274,0.6543729971071465,0.564420589182195,0.02618441121211608,0.1703803801975859,0.0,0.05682227402816474,0.652046236804035,0.5659908895247395,0.022765409680426632,0.1712715253556363
params,taylor,307,109258,0.09384785793825767,0.22914117711510018,0.0,0.06033812854191543,0.6587749262460155,0.5664969336806659,0.02044178536917814,0.17228136812695166,0.0,0.058414359090995245,0.6535651063742292,0.5480606796119882,0.0205176875191745,0.1716531838352112
params,taylor,401,109258,0.09384785793825767,0.22914117711510018,0.0,0.05764674664998768,0.6458351171909714,0.5530028033312082,0.023069120585638786,0.17747667135370063,0.0,0.05571350050226493,0.639854969904211,0.5285720718944509,0.03163518092421393,0.17361443362977302
params,taylor,503,109258,0.09384785793825767,0.22914117711510018,0.0,0.06281154640738425,0.5811833086892334,0.5114296390460675,0.08668954775559867,0.18093898942678183,0.0,0.05931464528723868,0.5911968424167164,0.5217296370524216,0.06830809966129939,0.17830025017804643
params,taylor,613,109258,0.09384785793825767,0.22914117711510018,0.0005,0.05726767877788518,0.5591424351197904,0.4930085051260658,0.1827014372581512,0.18374207921696098,0.00025,0.05743825932033131,0.5661071978921933,0.49640360447195275,0.1308329478980746,0.1837566881539782
params,taylor,719,109258,0.09384785793825767,0.22914117711510018,0.0,0.058310115426167056,0.6755128377533566,0.5820802386499114,0.02497204929535338,0.1674439838571246,0.0,0.055969371315934116,0.6500369179806946,0.5508663251267621,0.03952203229023307,0.16892313873011816
params,taylor,823,109258,0.09384785793825767,0.22914117711510018,0.0,0.05315479236557306,0.5660390258159298,0.5071862431268732,0.1389560029382597,0.17650335092492833,0.0,0.05296525842952181,0.5939317667487027,0.5271862030081822,0.06567608578429975,0.17344460473694784
params,taylor,907,109258,0.09384785793825767,0.22914117711510018,0.00025,0.05188491499402968,0.6068576948725841,0.5241123562452623,0.060927196273609076,0.17596282025529117,0.0005,0.0513731733666913,0.6099228504556995,0.5286917763928658,0.055998224656047785,0.17289311736454777
params,taylor,1013,109258,0.09384785793825767,0.22914117711510018,0.0,0.058698659995072115,0.5975854253223954,0.5193167274168782,0.07270845246346241,0.1809243804897646,0.00025,0.05725820208108262,0.5987615314928026,0.5236426595254857,0.07570729006891391,0.1800058435748069
params,taylor,1109,109258,0.09384785793825767,0.22914117711510018,0.00025,0.05439623964670874,0.6012244399451716,0.5230894152584709,0.049148503553180636,0.17477949635689632,0.00025,0.05343909326964993,0.6085627073222896,0.5315137155614171,0.03853640266975323,0.17333503770931868
params,taylor,1201,109258,0.09384785793825767,0.22914117711510018,0.00075,0.05003695911752999,0.6697920619149308,0.5893631499634623,0.02521842832370952,0.16427932287576924,0.00075,0.049667367942230055,0.6609140641906147,0.5782301299266502,0.023670108146475927,0.16424827888460766
params,taylor,1303,109258,0.09384785793825767,0.22914117711510018,0.0,0.059598946191315554,0.5612460760011494,0.5001927782920346,0.15953629940123049,0.18057193988422418,0.0,0.057618316559579996,0.5699211083683471,0.507063841357151,0.1330343791486595,0.17843903507971
params,taylor,1409,109258,0.09384785793825767,0.22914117711510018,0.0,0.05355281363128068,0.6068815802981405,0.5495391680260588,0.05396297514607061,0.17669509322327934,0.0,0.05111730255302212,0.6249386572688365,0.5496223186741978,0.06930048132767698,0.16692536659301327
params,taylor,1511,109258,0.09384785793825767,0.22914117711510018,0.0,0.05318322245598074,0.6582234904905849,0.5701786604332411,0.026710026438421918,0.16851408849363597,0.0,0.053647580599306306,0.6641461837404395,0.5774558528691737,0.022669480235221782,0.16764668285823853
params,taylor,1607,109258,0.09384785793825767,0.22914117711510018,0.00025,0.058310115426167056,0.5719795025830625,0.5017158696608687,0.14062466786291283,0.18058837493836855,0.00025,0.05539129281097781,0.5779609669103027,0.5145417645775667,0.12113234946581695,0.17684483482770585
params,taylor,1709,109258,0.09384785793825767,0.22914117711510018,0.0,0.05984534030818218,0.6623076836428283,0.5781761011662829,0.030123159397592296,0.1737294790087836,0.0,0.06096359053088456,0.6514362169544499,0.5654181240471897,0.03185411551014126,0.17569072880334544
params,taylor,1801,109258,0.09384785793825767,0.22914117711510018,0.0,0.06287788328500218,0.6782752032033275,0.5854885938583702,0.02968038483464266,0.17431748872372674,0.0,0.05907772786717462,0.6612059394262255,0.5672669944751242,0.02905209748349982,0.1735651284673399
params,taylor,1907,109258,0.09384785793825767,0.22914117711510018,0.0,0.049468357309376244,0.6269347328939783,0.5329972193540592,0.04067844309979093,0.16616752798524498,0.0,0.05175224123879381,0.6356020291998564,0.5360504834495954,0.032265306062881374,0.1664177060316649
params,taylor,2003,109258,0.09384785793825767,0.22914117711510018,0.0,0.053742347567331934,0.6086459342689867,0.5188294067100642,0.048521237449273794,0.17433209766074395,0.0,0.05560925683743674,0.6080533049905098,0.5186453603675081,0.04500462500228467,0.17489271561877978
params,fisher,101,109438,0.12599202956237274,0.21717463158086958,0.0,0.06338962491234056,0.5679228572663679,0.5059899496066026,0.09225277797020334,0.18708752579390442,0.0,0.060537139174769244,0.5893822553167605,0.5151200169560672,0.09539753881962211,0.18053906977593542
params,fisher,211,109438,0.12599202956237274,0.21717463158086958,0.00025,0.053619150508898615,0.6236981478963772,0.5359913624191075,0.041133943524410764,0.1751885465933785,0.0,0.05541972290138549,0.631040312488591,0.549834453820755,0.03055672515349908,0.17505524004309636
params,fisher,307,109438,0.12599202956237274,0.21717463158086958,0.0,0.056973901177005744,0.6517123279306003,0.5463468743837918,0.03265941269805628,0.17241650079436094,0.0,0.056983377873808305,0.651066337954222,0.5392060784444683,0.03205019033500527,0.17301729332919413
params,fisher,401,109438,0.12599202956237274,0.21717463158086958,0.0,0.055059608422888116,0.6316628828187955,0.5253030057219248,0.03782344670848494,0.17879147568525044,0.0,0.057277155474687744,0.6288658280456629,0.5207221345037143,0.03855824578238827,0.17762458684099997
params,fisher,503,109438,0.12599202956237274,0.21717463158086958,0.0,0.06274520952976631,0.606646287752378,0.5171342952501419,0.05930826603076979,0.18304998082577018,0.0,0.05970318985614374,0.6155442759045288,0.5245175932832997,0.04736590820631599,0.18117638465331168
params,fisher,613,109438,0.12599202956237274,0.21717463158086958,0.00025,0.05954208601050018,0.5761672855935491,0.4977180890636647,0.10855343762326142,0.18362703383795037,0.00025,0.05956103940410531,0.5982987125614319,0.5076658136958102,0.06935210073364141,0.1822976205693833
params,fisher,719,109438,0.12599202956237274,0.21717463158086958,0.0,0.05879342696309774,0.6759143428719505,0.5925778179662929,0.01946348017869292,0.17003889629480834,0.0,0.055467106385398306,0.6598130187678343,0.5622214886316859,0.033256026112381425,0.1683168678439035
params,fisher,823,109438,0.12599202956237274,0.21717463158086958,0.0,0.05939045886165918,0.5683821161604075,0.49583573047125057,0.11646030475051418,0.1833019849893172,0.0,0.05559030344383162,0.5880906680463649,0.5122500497939882,0.0745956559411659,0.1788316502620478
params,fisher,907,109438,0.12599202956237274,0.21717463158086958,0.00025,0.050994105494588805,0.6227228781039381,0.5313701109233235,0.05238090583993481,0.1763262175635945,0.00025,0.05280415458387824,0.6116045682557095,0.5286186618181457,0.05596123148480955,0.1754770730994686
params,fisher,1013,109438,0.12599202956237274,0.21717463158086958,0.0,0.05965580637213093,0.6670922539365738,0.5837625215442555,0.023145769193969636,0.17488358503314402,0.0,0.05793104755406456,0.6469958140618783,0.5585097934107377,0.028996608255529962,0.175769251839813
params,fisher,1109,109438,0.12599202956237274,0.21717463158086958,0.00025,0.057476166107541554,0.6290436668953934,0.5363611321720881,0.03991555274854957,0.17656909114150582,0.00025,0.05812058149011581,0.6246853366939341,0.5356203016625606,0.03810179735870654,0.17762458684099997
params,fisher,1201,109438,0.12599202956237274,0.21717463158086958,0.00025,0.05145846363791437,0.6102290870970898,0.5225534232657347,0.060456985824327396,0.17312320812256898,0.00025,0.05101305888819393,0.6175003482136676,0.5293326753996791,0.04829858733831315,0.17200927667500593
params,fisher,1303,109438,0.12599202956237274,0.21717463158086958,0.0,0.05915354144159512,0.5563294494306755,0.49489326290757113,0.19272361154199877,0.1822830116323661,0.0,0.05867022990466443,0.5663085775954219,0.49500105596589705,0.1499506307383497,0.181886744215774
params,fisher,1409,109438,0.12599202956237274,0.21717463158086958,0.00025,0.05276624779666799,0.5613728810688874,0.49997496090104065,0.12457441799489696,0.18252953744453168,0.00025,0.051098349159416995,0.5883131671770138,0.5151696693005599,0.11794915487366091,0.1728145943280802
params,fisher,1511,109438,0.12599202956237274,0.21717463158086958,0.0,0.05613047516157768,0.6157827964613463,0.5280412771925583,0.06037722103064603,0.17677544237687406,0.0,0.055988324709539246,0.6308224432790658,0.5493785557718781,0.04362276287216563,0.1750315005204434
params,fisher,1607,109438,0.12599202956237274,0.21717463158086958,0.0,0.05793104755406456,0.5979344944350773,0.51596764584397,0.06606012440481464,0.17977757893391283,0.0,0.058082674702905554,0.5961658420099697,0.5206500596671324,0.0706338420455043,0.17801902814046494
params,fisher,1709,109438,0.12599202956237274,0.21717463158086958,0.0,0.06182596993991774,0.6651817854235025,0.5728912688544507,0.0314174982214323,0.1746881905005387,0.0,0.06096359053088456,0.6571879672815658,0.5646939092750836,0.030280268356757234,0.1758240353536276
params,fisher,1801,109438,0.12599202956237274,0.21717463158086958,0.0,0.061759633062299805,0.666043909987486,0.5749035876828834,0.0437489896429262,0.17790215664432715,0.0,0.057978431038077365,0.6563356456605304,0.5489846323395051,0.040106385637649955,0.17492558572706854
params,fisher,1907,109438,0.12599202956237274,0.21717463158086958,0.0,0.05378025435454218,0.5954552863457182,0.5004684529944554,0.0827052494694605,0.17707127335147277,0.0,0.054140368833039555,0.6093539100834537,0.5134102343356289,0.05673884469017911,0.17461331969832544
params,fisher,2003,109438,0.12599202956237274,0.21717463158086958,0.0,0.05165747427076818,0.6726268498914556,0.5526854565031926,0.035283160306368494,0.1693668851920162,0.0,0.05519228217812399,0.6442620685686241,0.530511741752139,0.03496946399921961,0.1737294790087836
params,saber_v2,101,109595,0.06931953487489573,0.23715600518617266,0.00025,0.06519967400162999,0.5858029953989428,0.516965741070136,0.06961881341636492,0.19001844378298424,0.00025,0.0658535660810068,0.5912616122669925,0.5212043216925443,0.058843023901959286,0.1880736290425668
params,saber_v2,211,109595,0.06931953487489573,0.23715600518617266,0.0,0.059333598680843806,0.6364808836472527,0.5449251019352778,0.04089288666258183,0.18252771132740453,0.0,0.06085934686605637,0.6340787572566751,0.5462810351861824,0.04144375310394877,0.1827943244279688
params,saber_v2,307,109595,0.06931953487489573,0.23715600518617266,0.00025,0.05936202877125149,0.6226901102672626,0.524391683003601,0.05079646003985192,0.18216614013622834,0.00025,0.05835749891017987,0.629298576813093,0.5277128201897537,0.04361337252490772,0.1805007213162652
params,saber_v2,401,109595,0.06931953487489573,0.23715600518617266,0.0005,0.06270730274255605,0.6409678227852342,0.5289454554996125,0.04287944115542335,0.18136264860028123,0.0005,0.06202498057277155,0.6404623861080808,0.5248768754879795,0.0415218816064315,0.1806668979748361
params,saber_v2,503,109595,0.06931953487489573,0.23715600518617266,0.0,0.062034457269574114,0.5542053439923117,0.49059786162401064,0.10231976641683743,0.18801336717737077,0.0,0.06257462898732018,0.5688200801916937,0.5050374156050109,0.07596946556567237,0.18840963459396284
params,saber_v2,613,109595,0.06931953487489573,0.23715600518617266,0.00025,0.06047080229715131,0.5576906449075569,0.48469560912032655,0.10687096563930533,0.19256222494110772,0.0,0.06138056519019731,0.561798145200359,0.48759376982358327,0.09732041423073098,0.19244535344496996
params,saber_v2,719,109595,0.06931953487489573,0.23715600518617266,0.0,0.06240404844487406,0.6559879149667288,0.5628670826767366,0.027356281426079966,0.17816329139350998,0.0,0.06166486609427418,0.6243271621645404,0.5253697215836788,0.049696577622335765,0.1809828162378335
params,saber_v2,823,109595,0.06931953487489573,0.23715600518617266,0.00025,0.05073823468091962,0.5582239386426672,0.5017850720834443,0.10834877342066199,0.1821679662533555,0.0,0.051591137393150244,0.5774637075313547,0.5104853959733238,0.08847182368152602,0.17826555395263052
params,saber_v2,907,109595,0.06931953487489573,0.23715600518617266,0.0,0.06231875817365099,0.5907187551951429,0.5148945278874861,0.06732249816947955,0.1895546100326875,0.00025,0.06204393396637668,0.594376594872315,0.515448586453216,0.055344788899429724,0.18771753620277204
params,saber_v2,1013,109595,0.06931953487489573,0.23715600518617266,0.0,0.06119103125414606,0.6728272259856899,0.5849835416847023,0.04200485009310827,0.17766841365205163,0.0,0.06049923238755899,0.657404988432382,0.5640672083948685,0.04037171387476082,0.17925713555267436
params,saber_v2,1109,109595,0.06931953487489573,0.23715600518617266,0.0,0.06290631337540986,0.5986358160033735,0.5172381936040775,0.03503063381708641,0.18408173700261135,0.0,0.06374973939083793,0.6019485016525579,0.5215558196286306,0.03354443332916877,0.18546228155073868
params,saber_v2,1201,109595,0.06931953487489573,0.23715600518617266,0.00025,0.05666117018252118,0.5669526778320829,0.49081443207589076,0.1026906473050875,0.18508244918829092,0.0005,0.055846174257500804,0.5783206891166981,0.5036836783130136,0.08503504100773095,0.18259892989536347
params,saber_v2,1303,109595,0.06931953487489573,0.23715600518617266,0.0,0.05953260931369762,0.5669133616747305,0.48979795459780484,0.11785814779162058,0.1885812896039152,0.0,0.05938098216485662,0.5750061295517318,0.5019259778430782,0.09856395731869477,0.185633936560691
params,saber_v2,1409,109595,0.06931953487489573,0.23715600518617266,0.0005,0.058812380356702866,0.5852239825149481,0.4961211476805732,0.08350481162729867,0.18227388104673034,0.0005,0.058689183298269554,0.5951511889464169,0.5158045259465364,0.07478652158537037,0.17995653841237377
params,saber_v2,1511,109595,0.06931953487489573,0.23715600518617266,0.00025,0.06242300183847918,0.6369654608909676,0.524673585146452,0.04154030325459709,0.18422782637278354,0.00025,0.06139004188699987,0.6516921436082154,0.5425680409409255,0.03733886305491763,0.1798743631416519
params,saber_v2,1607,109595,0.06931953487489573,0.23715600518617266,0.00025,0.0647921760391198,0.5672641154191562,0.49130266060535077,0.09883243957112177,0.19105385219407972,0.00025,0.06609048350107087,0.5716376040986378,0.4994506670386972,0.0828778781237879,0.1909278501123062
params,saber_v2,1709,109595,0.06931953487489573,0.23715600518617266,0.0,0.06371183260362769,0.6028748763952784,0.5257768549584484,0.07105111854419836,0.1866492576833878,0.0,0.0641856674437558,0.6035229731135038,0.52860348486065,0.0675623156739857,0.18689760961268057
params,saber_v2,1801,109595,0.06931953487489573,0.23715600518617266,0.0,0.05904929777676693,0.6462528637065925,0.5163392673892957,0.06942008114741444,0.18806449845693102,0.0,0.056367392581641744,0.6433970859905512,0.5123546443642709,0.06489927725982156,0.1847336608170048
params,saber_v2,1907,109595,0.06931953487489573,0.23715600518617266,0.0,0.06368340251322,0.5875050321478213,0.5019377772125446,0.05495464807945134,0.18950713098738153,0.0,0.06370235590682512,0.5958256941912095,0.5060898163312197,0.04518526025716796,0.18770840561713628
params,saber_v2,2003,109595,0.06931953487489573,0.23715600518617266,0.0,0.062167131024809995,0.6556050281604766,0.5365942373815108,0.050972709044837354,0.1817972644765435,0.0,0.06197759708875874,0.6379824198684031,0.5205270090410258,0.04865754166881642,0.18267380069757674
