group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,saber_v2,random
conv.10:out:8,conv.10,8,31.018667694181204,0.015079336047108071,2.0822881320483255e-05,0.480496917720667,0.0002658956185897638,0.0684096355417223
conv.10:out:9,conv.10,9,30.452105060219765,0.023803950687815247,5.6108114058550594e-05,0.5367410151439349,0.0003000212594782897,0.07994250560811889
conv.10:out:10,conv.10,10,33.34594801068306,0.0028620612400565904,1.1312708843181595e-06,0.3761202744364106,0.00016067489251680916,0.2717851313028795
conv.10:out:11,conv.10,11,30.15347009897232,0.05612730566418307,0.0005044614591213067,0.5732480079622283,0.0003170840799225526,0.5763580679966506
conv.10:out:12,conv.10,12,27.823863983154297,0.021531462813305778,0.00010091986622338511,0.31354554196854345,8.247029881393745e-05,0.8054486176308537
conv.10:out:13,conv.10,13,29.19351446814835,0.007668272563676126,1.2234767608120472e-05,0.3092670260046281,7.96264954065603e-05,0.2671915845012608
conv.10:out:14,conv.10,14,28.673455841839314,0.01073500906238536,9.65159358965447e-06,0.41614381857957966,0.00020191004192377787,0.2831710565694664
conv.10:out:15,conv.10,15,27.679162055253983,0.06507629734604307,0.0054854034689917845,0.6017692428381056,0.0003241935884409955,0.824482143951937
conv.10:out:16,conv.10,16,28.912997964769602,0.0351162276346443,0.00010074796708045993,0.5147412368382143,0.0002914898492561582,0.7459483801763226
conv.10:out:17,conv.10,17,29.88965130224824,0.018500549633274944,3.762625036175044e-05,0.4583306726553015,0.00023887948621968087,0.12681474835733464
conv.10:out:18,conv.10,18,31.0921633541584,0.025333816042174107,0.00022580766761948857,0.4483563579740792,0.0002303480759975494,0.8063489347063569
conv.10:out:19,conv.10,19,29.7898168861866,0.029939939805751693,0.00018021500703130255,0.4677169807328816,0.0002502546998491895,0.8312511086352812
conv.10:out:20,conv.10,20,29.146485686302185,0.024240710862213178,3.3918372511530367e-05,0.47938959896414757,0.00026447371688607523,0.17782578356710588
conv.10:out:21,conv.10,21,29.794788226485252,0.017352882306817464,5.568625283761977e-05,0.5128253402151822,0.0002872241441450925,0.6269479985725536
conv.10:out:22,conv.10,22,29.35378958657384,0.017343088897483483,1.995549343956267e-05,0.34207075588133745,0.00011233023459139755,0.19674362182123795
conv.10:out:23,conv.10,23,27.410269737243652,0.022069995989090783,4.813796708893342e-05,0.3678555504936767,0.00014929967888730055,0.24349271202808254
conv.10:out:24,conv.10,24,29.51354192197323,0.009904288305710907,4.705300929085475e-05,0.2787746084039764,4.976655962910018e-05,0.494005755328642
conv.10:out:25,conv.10,25,29.798232685774565,0.030117832399277945,0.0001873870657281127,0.46639339972677485,0.00024598899473812373,0.5222200279508085
conv.10:out:26,conv.10,26,29.007389321923256,0.029092033647400317,0.0002714718306387853,0.297266614903229,6.825128177705168e-05,0.4790335153981873
conv.10:out:27,conv.10,27,31.705689400900155,0.020589846661793018,5.7475339244924864e-05,0.4601321188051563,0.00024030138792336945,0.5411410533042087
conv.10:out:28,conv.10,28,28.404884912073612,0.05584625655581377,0.0007738116721696397,0.3782066992095751,0.0001649405976278749,0.21316467642545245
conv.10:out:29,conv.10,29,29.35893675684929,0.006943879199674185,1.3985568237276098e-05,0.31560701829101023,8.673600392500318e-05,0.7785803681279121
conv.10:out:30,conv.10,30,29.47912892885506,0.012564812456361808,1.3154344611544856e-05,0.29591208623711796,6.540747836967453e-05,0.2778484120286083
