arch,cell,seed,stage,class,recall_loss,val_recall
mlp,mlp_38w,1,after,DictionaryBruteForce,0.49387755102040815,0.3118938233792751
mlp,mlp_38w,1,after,DDoS-SlowLoris,0.5182128628343768,0.9695503699487763
mlp,mlp_38w,1,after,DDoS-HTTP_Flood,0.10094929381801343,0.7948124131542381
mlp,mlp_38w,1,after,DoS-HTTP_Flood,0.37871864217103424,0.9193322764151823
mlp,mlp_38w,1,after,Recon-PortScan,0.1802774777768547,0.29411764705882354
mlp,mlp_38w,1,after,Recon-OSScan,0.0991364421416235,0.11474956822107081
mlp,mlp_38w,1,after,DDoS-ICMP_Flood,0.003390039447731752,0.9988905325443787
mlp,mlp_38w,1,after,DDoS-RSTFINFlood,0.3413401510196802,0.9921512665001784
mlp,mlp_38w,1,after,DDoS-TCP_Flood,0.23759319664492076,0.42022485000291254
mlp,mlp_38w,1,after,DDoS-SynonymousIP_Flood,-0.5883034834521532,0.09210526315789473
mlp,mlp_38w,1,after,DDoS-UDP_Flood,-0.04316825116073397,0.5900171355922834
mlp,mlp_38w,1,after,DoS-TCP_Flood,0.7901679948309284,0.8593043290975663
mlp,mlp_38w,1,after,DDoS-PSHACK_Flood,0.5640401739490578,0.5898006730520321
mlp,mlp_38w,1,after,DDoS-SYN_Flood,0.08649198677181377,0.21018622163427292
mlp,mlp_38w,1,after,Recon-HostDiscovery,0.13464802795806297,0.7644033949076385
mlp,mlp_38w,1,after,DoS-SYN_Flood,0.024360985512595745,0.8667005029299127
mlp,mlp_38w,1,after,DoS-UDP_Flood,0.17307692307692302,0.9445938676707908
mlp,mlp_38w,1,after,DNS_Spoofing,0.0885538249588611,0.7754391335961119
mlp,mlp_38w,1,after,MITM-ArpSpoofing,-0.4692377660542114,0.5812988903038021
mlp,mlp_38w,1,after,Mirai-udpplain,0.06628551628551627,0.9939706850549223
mlp,mlp_38w,1,after,Mirai-greeth_flood,0.15932778815141746,0.9884226251103415
mlp,mlp_38w,1,after,Mirai-greip_flood,0.07619272874712801,0.9872280037842952
mlp,mlp_38w,1,after,DDoS-UDP_Fragmentation,0.49787447698744774,0.9871460132556739
mlp,mlp_38w,1,after,DDoS-ACK_Fragmentation,0.6661984079202623,0.9898655428456753
mlp,mlp_38w,1,after,VulnerabilityScan,0.08900033433634236,0.6243062520896021
mlp,mlp_38w,1,after,DDoS-ICMP_Fragmentation,0.00755145682972469,0.9913793103448276
mlp,mlp_38w,1,after,BenignTraffic,0.2619818977322067,0.798062792251169
mlp,mlp_38w,2,before,Uploading_Attack,0.06382978723404255,0.11170212765957446
mlp,mlp_38w,2,before,Recon-PingSweep,0.0029411764705882353,0.0029498525073746312
mlp,mlp_38w,2,before,Backdoor_Malware,0.008281573498964804,0.002074688796680498
mlp,mlp_38w,2,before,XSS,0.053726169844020795,0.058925476603119586
mlp,mlp_38w,2,before,SqlInjection,0.06734434561626429,0.062261753494282084
mlp,mlp_38w,2,before,CommandInjection,0.048207663782447466,0.008663366336633664
mlp,mlp_38w,2,before,BrowserHijacking,0.01726121979286536,0.20046082949308755
mlp,mlp_38w,2,before,DictionaryBruteForce,0.4627551020408163,0.28637059724349156
mlp,mlp_38w,2,before,DDoS-SlowLoris,0.7208309618668185,0.9755264655663062
mlp,mlp_38w,2,before,DDoS-HTTP_Flood,0.28779810141236395,0.777674849467346
mlp,mlp_38w,2,before,DoS-HTTP_Flood,0.8742889116851628,0.9248344679660543
mlp,mlp_38w,2,before,Recon-PortScan,0.23261610035723185,0.3156364240611499
mlp,mlp_38w,2,before,Recon-OSScan,0.07571675302245251,0.08248704663212435
mlp,mlp_38w,2,before,DDoS-ICMP_Flood,0.011464497041420163,0.9986439842209073
mlp,mlp_38w,2,before,DDoS-RSTFINFlood,0.984600749152744,0.9934593887501486
mlp,mlp_38w,2,before,DDoS-TCP_Flood,-0.401794035414725,0.6846274829614959
mlp,mlp_38w,2,before,DDoS-SynonymousIP_Flood,0.6697965571205008,0.32935311847901694
mlp,mlp_38w,2,before,DDoS-UDP_Flood,0.75884368781782,0.7421369741860594
mlp,mlp_38w,2,before,DoS-TCP_Flood,0.5589597243161749,0.5687594227869912
mlp,mlp_38w,2,before,DDoS-PSHACK_Flood,0.597173327811141,0.7754594874449909
mlp,mlp_38w,2,before,DDoS-SYN_Flood,0.03169676926990589,0.10766256232827923
mlp,mlp_38w,2,before,Recon-HostDiscovery,0.30918622066899654,0.7482775836245632
mlp,mlp_38w,2,before,DoS-SYN_Flood,-0.5815723908830858,0.46970885433488674
mlp,mlp_38w,2,before,DoS-UDP_Flood,0.438721534875381,0.9211493634570558
mlp,mlp_38w,2,before,DNS_Spoofing,0.11541846848570664,0.6951130840763844
mlp,mlp_38w,2,before,MITM-ArpSpoofing,-0.17940694924504272,0.5976350736765509
mlp,mlp_38w,2,before,Mirai-udpplain,0.6275467775467776,0.9921341695831456
mlp,mlp_38w,2,before,Mirai-greeth_flood,0.989814971991173,0.9915461397433286
mlp,mlp_38w,2,before,Mirai-greip_flood,0.044972293553182885,0.9799972969320179
mlp,mlp_38w,2,before,DDoS-UDP_Fragmentation,0.5973891213389121,0.9877150699605007
mlp,mlp_38w,2,before,DDoS-ACK_Fragmentation,0.6501772693825674,0.9815372265703391
mlp,mlp_38w,2,before,VulnerabilityScan,-0.05780675359411569,0.6568706118355065
mlp,mlp_38w,2,before,DDoS-ICMP_Fragmentation,0.006515637530072227,0.99101176156108
mlp,mlp_38w,2,before,BenignTraffic,0.5093684245683177,0.7772879091516366
mlp,mlp_38w,2,after,Uploading_Attack,0.06382978723404255,0.11170212765957446
mlp,mlp_38w,2,after,Recon-PingSweep,0.0029411764705882353,0.0029498525073746312
mlp,mlp_38w,2,after,Backdoor_Malware,0.008281573498964804,0.002074688796680498
mlp,mlp_38w,2,after,XSS,0.053726169844020795,0.058925476603119586
mlp,mlp_38w,2,after,SqlInjection,0.06734434561626429,0.062261753494282084
mlp,mlp_38w,2,after,CommandInjection,0.048207663782447466,0.008663366336633664
mlp,mlp_38w,2,after,BrowserHijacking,0.01726121979286536,0.20046082949308755
mlp,mlp_38w,2,after,DictionaryBruteForce,0.4627551020408163,0.28637059724349156
mlp,mlp_38w,2,after,DDoS-SlowLoris,0.6217985202048948,0.9755264655663062
mlp,mlp_38w,2,after,DDoS-HTTP_Flood,0.31859226672840935,0.777674849467346
mlp,mlp_38w,2,after,DoS-HTTP_Flood,0.3434673132518885,0.9248344679660543
mlp,mlp_38w,2,after,Recon-PortScan,0.20810833264102352,0.3156364240611499
mlp,mlp_38w,2,after,Recon-OSScan,0.07212435233160622,0.08248704663212435
mlp,mlp_38w,2,after,DDoS-ICMP_Flood,0.003143491124260378,0.9986439842209073
mlp,mlp_38w,2,after,DDoS-RSTFINFlood,0.009513050716451699,0.9934593887501486
mlp,mlp_38w,2,after,DDoS-TCP_Flood,0.5516076421248836,0.6846274829614959
mlp,mlp_38w,2,after,DDoS-SynonymousIP_Flood,-0.027241639135222928,0.32935311847901694
mlp,mlp_38w,2,after,DDoS-UDP_Flood,0.1633871324342251,0.7421369741860594
mlp,mlp_38w,2,after,DoS-TCP_Flood,0.44992461770407066,0.5687594227869912
mlp,mlp_38w,2,after,DDoS-PSHACK_Flood,0.6212466349140608,0.7754594874449909
mlp,mlp_38w,2,after,DDoS-SYN_Flood,-0.07809717629102009,0.10766256232827923
mlp,mlp_38w,2,after,Recon-HostDiscovery,0.09850224663005491,0.7482775836245632
mlp,mlp_38w,2,after,DoS-SYN_Flood,0.003829473101411851,0.46970885433488674
mlp,mlp_38w,2,after,DoS-UDP_Flood,0.010668818361125987,0.9211493634570558
mlp,mlp_38w,2,after,DNS_Spoofing,0.09930733611419384,0.6951130840763844
mlp,mlp_38w,2,after,MITM-ArpSpoofing,-0.23612879752592322,0.5976350736765509
mlp,mlp_38w,2,after,Mirai-udpplain,0.07089397089397087,0.9921341695831456
mlp,mlp_38w,2,after,Mirai-greeth_flood,0.0393821083007978,0.9915461397433286
mlp,mlp_38w,2,after,Mirai-greip_flood,0.07984187052304359,0.9799972969320179
mlp,mlp_38w,2,after,DDoS-UDP_Fragmentation,0.6145271966527197,0.9877150699605007
mlp,mlp_38w,2,after,DDoS-ACK_Fragmentation,-0.024583584186233187,0.9815372265703391
mlp,mlp_38w,2,after,VulnerabilityScan,0.25549983283182887,0.6568706118355065
mlp,mlp_38w,2,after,DDoS-ICMP_Fragmentation,0.005680299385191101,0.99101176156108
mlp,mlp_38w,2,after,BenignTraffic,0.24945726595638096,0.7772879091516366
mlp,mlp_38w,3,before,Uploading_Attack,0.03723404255319149,0.11170212765957446
mlp,mlp_38w,3,before,Recon-PingSweep,0.011764705882352941,0.02064896755162242
mlp,mlp_38w,3,before,Backdoor_Malware,-0.010351966873706007,0.05186721991701245
mlp,mlp_38w,3,before,XSS,0.07452339688041594,0.0658578856152513
mlp,mlp_38w,3,before,SqlInjection,0.07496823379923762,0.07369758576874205
mlp,mlp_38w,3,before,CommandInjection,0.05562422744128554,0.017326732673267328
mlp,mlp_38w,3,before,BrowserHijacking,0.02531645569620253,0.2626728110599078
mlp,mlp_38w,3,before,DictionaryBruteForce,0.463265306122449,0.28586013272077593
mlp,mlp_38w,3,before,DDoS-SlowLoris,0.20546385885031304,0.9769493454752419
mlp,mlp_38w,3,before,DDoS-HTTP_Flood,0.8798332947441537,0.785780453913849
mlp,mlp_38w,3,before,DoS-HTTP_Flood,0.852466660449501,0.9247412104821412
mlp,mlp_38w,3,before,Recon-PortScan,0.24424690537509347,0.3014290461947491
mlp,mlp_38w,3,before,Recon-OSScan,0.15440414507772018,0.14922279792746113
mlp,mlp_38w,3,before,DDoS-ICMP_Flood,0.0018491124260354708,0.9989521696252466
mlp,mlp_38w,3,before,DDoS-RSTFINFlood,0.3468101551816398,0.9917945058865502
mlp,mlp_38w,3,before,DDoS-TCP_Flood,0.5908667287977633,0.7215005533873129
mlp,mlp_38w,3,before,DDoS-SynonymousIP_Flood,0.32243667767924417,0.1277533039647577
mlp,mlp_38w,3,before,DDoS-UDP_Flood,0.7450806986513376,0.715328063678072
mlp,mlp_38w,3,before,DoS-TCP_Flood,-0.24870773206978247,0.5305836743484816
mlp,mlp_38w,3,before,DDoS-PSHACK_Flood,0.9983951128598053,0.9418068858400207
mlp,mlp_38w,3,before,DDoS-SYN_Flood,-0.37176291020096663,0.3879108578406431
mlp,mlp_38w,3,before,Recon-HostDiscovery,0.24882675986020975,0.7693959061407888
mlp,mlp_38w,3,before,DoS-SYN_Flood,0.2565746977945926,0.6501637982743506
mlp,mlp_38w,3,before,DoS-UDP_Flood,0.4940380132687825,0.9251837905684059
mlp,mlp_38w,3,before,DNS_Spoofing,0.44433814243618697,0.6678657533198117
mlp,mlp_38w,3,before,MITM-ArpSpoofing,-0.18133527378570133,0.6116790976896489
mlp,mlp_38w,3,before,Mirai-udpplain,0.9812196812196812,0.994282546172771
mlp,mlp_38w,3,before,Mirai-greeth_flood,0.7714479714819216,0.9906634073470496
mlp,mlp_38w,3,before,Mirai-greip_flood,0.07436815785917017,0.989525611569131
mlp,mlp_38w,3,before,DDoS-UDP_Fragmentation,0.9823598326359833,0.9863761130079668
mlp,mlp_38w,3,before,DDoS-ACK_Fragmentation,0.37862064352130576,0.9903338015920797
mlp,mlp_38w,3,before,VulnerabilityScan,0.4595787362086258,0.6411902373788031
mlp,mlp_38w,3,before,DDoS-ICMP_Fragmentation,0.14638465650895482,0.9916132050253943
mlp,mlp_38w,3,before,BenignTraffic,0.5170835977422263,0.7854041416165665
mlp,mlp_38w,3,after,Uploading_Attack,0.03723404255319149,0.11170212765957446
mlp,mlp_38w,3,after,Recon-PingSweep,0.011764705882352941,0.02064896755162242
mlp,mlp_38w,3,after,Backdoor_Malware,0.041407867494824016,0.05186721991701245
mlp,mlp_38w,3,after,XSS,0.07452339688041594,0.0658578856152513
mlp,mlp_38w,3,after,SqlInjection,0.07496823379923762,0.07369758576874205
mlp,mlp_38w,3,after,CommandInjection,0.05562422744128554,0.017326732673267328
mlp,mlp_38w,3,after,BrowserHijacking,0.02416570771001151,0.2626728110599078
mlp,mlp_38w,3,after,DictionaryBruteForce,0.46224489795918366,0.28586013272077593
mlp,mlp_38w,3,after,DDoS-SlowLoris,0.487478656801366,0.9769493454752419
mlp,mlp_38w,3,after,DDoS-HTTP_Flood,0.25931928687196104,0.785780453913849
mlp,mlp_38w,3,after,DoS-HTTP_Flood,0.37536137275016324,0.9247412104821412
mlp,mlp_38w,3,after,Recon-PortScan,0.24366536512420037,0.3014290461947491
mlp,mlp_38w,3,after,Recon-OSScan,0.14715025906735751,0.14922279792746113
mlp,mlp_38w,3,after,DDoS-ICMP_Flood,0.0017258382642997283,0.9989521696252466
mlp,mlp_38w,3,after,DDoS-RSTFINFlood,0.34698852488257337,0.9917945058865502
mlp,mlp_38w,3,after,DDoS-TCP_Flood,0.3295666356011183,0.7215005533873129
mlp,mlp_38w,3,after,DDoS-SynonymousIP_Flood,-0.3932069784964934,0.1277533039647577
mlp,mlp_38w,3,after,DDoS-UDP_Flood,0.021169577713906707,0.715328063678072
mlp,mlp_38w,3,after,DoS-TCP_Flood,0.49703855265991814,0.5305836743484816
mlp,mlp_38w,3,after,DDoS-PSHACK_Flood,0.9812072892938496,0.9418068858400207
mlp,mlp_38w,3,after,DDoS-SYN_Flood,0.12617654540829304,0.3879108578406431
mlp,mlp_38w,3,after,Recon-HostDiscovery,0.09635546679980034,0.7693959061407888
mlp,mlp_38w,3,after,DoS-SYN_Flood,0.07908092645566114,0.6501637982743506
mlp,mlp_38w,3,after,DoS-UDP_Flood,0.36000537923614845,0.9251837905684059
mlp,mlp_38w,3,after,DNS_Spoofing,0.08832421262102486,0.6678657533198117
mlp,mlp_38w,3,after,MITM-ArpSpoofing,-0.05064580680371114,0.6116790976896489
mlp,mlp_38w,3,after,Mirai-udpplain,0.07061677061677063,0.994282546172771
mlp,mlp_38w,3,after,Mirai-greeth_flood,0.012561534544220043,0.9906634073470496
mlp,mlp_38w,3,after,Mirai-greip_flood,0.08190295985944052,0.989525611569131
mlp,mlp_38w,3,after,DDoS-UDP_Fragmentation,0.5365690376569037,0.9863761130079668
mlp,mlp_38w,3,after,DDoS-ACK_Fragmentation,0.6106762994180213,0.9903338015920797
mlp,mlp_38w,3,after,VulnerabilityScan,0.20137077900367767,0.6411902373788031
mlp,mlp_38w,3,after,DDoS-ICMP_Fragmentation,0.008520449077786596,0.9916132050253943
mlp,mlp_38w,3,after,BenignTraffic,0.1692662235730269,0.7854041416165665
mlp,mlp_38w,4,before,Uploading_Attack,0.0,0.0
mlp,mlp_38w,4,before,Recon-PingSweep,0.0,0.0
mlp,mlp_38w,4,before,Backdoor_Malware,-0.10351966873706005,0.01867219917012448
mlp,mlp_38w,4,before,XSS,0.01559792027729636,0.01386481802426343
mlp,mlp_38w,4,before,SqlInjection,0.0724269377382465,0.06353240152477764
mlp,mlp_38w,4,before,CommandInjection,0.049443757725587144,0.01485148514851485
mlp,mlp_38w,4,before,BrowserHijacking,0.00805523590333717,0.15207373271889402
mlp,mlp_38w,4,before,DictionaryBruteForce,0.23010204081632651,0.2833078101071976
mlp,mlp_38w,4,before,DDoS-SlowLoris,0.9223107569721116,0.9780876494023905
mlp,mlp_38w,4,before,DDoS-HTTP_Flood,0.10812688122250524,0.7582213987957388
mlp,mlp_38w,4,before,DoS-HTTP_Flood,0.9083278933134384,0.9384500606173646
mlp,mlp_38w,4,before,Recon-PortScan,0.048101686466727606,0.31414091060152877
mlp,mlp_38w,4,before,Recon-OSScan,-0.14694300518134715,0.10224525043177893
mlp,mlp_38w,4,before,DDoS-ICMP_Flood,0.0016025641025640969,0.9986439842209073
mlp,mlp_38w,4,before,DDoS-RSTFINFlood,0.9992270646292883,0.9932810084433346
mlp,mlp_38w,4,before,DDoS-TCP_Flood,-0.5942451071761417,0.5022426748995165
mlp,mlp_38w,4,before,DDoS-SynonymousIP_Flood,-0.18935837245696396,0.3928240204034315
mlp,mlp_38w,4,before,DDoS-UDP_Flood,0.7391112093743091,0.7108506992427174
mlp,mlp_38w,4,before,DoS-TCP_Flood,0.7783760499676933,0.7983523583889727
mlp,mlp_38w,4,before,DDoS-PSHACK_Flood,0.974373576309795,0.9649495210975926
mlp,mlp_38w,4,before,DDoS-SYN_Flood,0.17283134062579497,0.10018316882059632
mlp,mlp_38w,4,before,Recon-HostDiscovery,0.7520219670494258,0.7566150773839241
mlp,mlp_38w,4,before,DoS-SYN_Flood,0.15068745962904864,0.34046970885433486
mlp,mlp_38w,4,before,DoS-UDP_Flood,0.5346960731576117,0.9266182535413304
mlp,mlp_38w,4,before,DNS_Spoofing,0.12957789598561092,0.7101909609276339
mlp,mlp_38w,4,before,MITM-ArpSpoofing,-0.25250136438057125,0.5957067491358923
mlp,mlp_38w,4,before,Mirai-udpplain,0.8945252945252945,0.9910253300530164
mlp,mlp_38w,4,before,Mirai-greeth_flood,0.9877100662026821,0.9887621375704488
mlp,mlp_38w,4,before,Mirai-greip_flood,0.9593864035680497,0.9836126503581565
mlp,mlp_38w,4,before,DDoS-UDP_Fragmentation,0.992,0.9882841266653277
mlp,mlp_38w,4,before,DDoS-ACK_Fragmentation,0.9420028095524784,0.9893303899926417
mlp,mlp_38w,4,before,VulnerabilityScan,0.6765295887662989,0.6341023069207623
mlp,mlp_38w,4,before,DDoS-ICMP_Fragmentation,0.025962309542903017,0.9894747393744988
mlp,mlp_38w,4,before,BenignTraffic,0.7947630339668014,0.7910153640614562
mlp,mlp_38w,4,after,Uploading_Attack,0.0,0.0
mlp,mlp_38w,4,after,Recon-PingSweep,0.0,0.0
mlp,mlp_38w,4,after,Backdoor_Malware,0.028985507246376812,0.01867219917012448
mlp,mlp_38w,4,after,XSS,0.01559792027729636,0.01386481802426343
mlp,mlp_38w,4,after,SqlInjection,0.0724269377382465,0.06353240152477764
mlp,mlp_38w,4,after,CommandInjection,0.037082818294190356,0.01485148514851485
mlp,mlp_38w,4,after,BrowserHijacking,0.00805523590333717,0.15207373271889402
mlp,mlp_38w,4,after,DictionaryBruteForce,-0.010204081632653073,0.2833078101071976
mlp,mlp_38w,4,after,DDoS-SlowLoris,0.5207740466704611,0.9780876494023905
mlp,mlp_38w,4,after,DDoS-HTTP_Flood,0.17272516786293124,0.7582213987957388
mlp,mlp_38w,4,after,DoS-HTTP_Flood,0.33712580434579875,0.9384500606173646
mlp,mlp_38w,4,after,Recon-PortScan,0.2510592340284124,0.31414091060152877
mlp,mlp_38w,4,after,Recon-OSScan,0.05347150259067358,0.10224525043177893
mlp,mlp_38w,4,after,DDoS-ICMP_Flood,0.003143491124260267,0.9986439842209073
mlp,mlp_38w,4,after,DDoS-RSTFINFlood,0.0012485879065342598,0.9932810084433346
mlp,mlp_38w,4,after,DDoS-TCP_Flood,0.3950955265610438,0.5022426748995165
mlp,mlp_38w,4,after,DDoS-SynonymousIP_Flood,0.00115921868660529,0.3928240204034315
mlp,mlp_38w,4,after,DDoS-UDP_Flood,0.4605350431129781,0.7108506992427174
mlp,mlp_38w,4,after,DoS-TCP_Flood,0.6673486969631703,0.7983523583889727
mlp,mlp_38w,4,after,DDoS-PSHACK_Flood,0.41649409815696836,0.9649495210975926
mlp,mlp_38w,4,after,DDoS-SYN_Flood,-0.06690409564996183,0.10018316882059632
mlp,mlp_38w,4,after,Recon-HostDiscovery,0.08602096854717922,0.7566150773839241
mlp,mlp_38w,4,after,DoS-SYN_Flood,-0.12185106579311614,0.34046970885433486
mlp,mlp_38w,4,after,DoS-UDP_Flood,0.3487986372601758,0.9266182535413304
mlp,mlp_38w,4,after,DNS_Spoofing,0.05327006237801846,0.7101909609276339
mlp,mlp_38w,4,after,MITM-ArpSpoofing,-0.21906494451519012,0.5957067491358923
mlp,mlp_38w,4,after,Mirai-udpplain,0.7608454608454608,0.9910253300530164
mlp,mlp_38w,4,after,Mirai-greeth_flood,0.7501612629434731,0.9887621375704488
mlp,mlp_38w,4,after,Mirai-greip_flood,0.7313826192728747,0.9836126503581565
mlp,mlp_38w,4,after,DDoS-UDP_Fragmentation,0.5900585774058578,0.9882841266653277
mlp,mlp_38w,4,after,DDoS-ACK_Fragmentation,0.6995451200749214,0.9893303899926417
mlp,mlp_38w,4,after,VulnerabilityScan,0.13610832497492475,0.6341023069207623
mlp,mlp_38w,4,after,DDoS-ICMP_Fragmentation,0.0015036086607859156,0.9894747393744988
mlp,mlp_38w,4,after,BenignTraffic,0.25022544337196484,0.7910153640614562
mlp,mlp_96w,0,before,Uploading_Attack,0.010638297872340425,0.0425531914893617
mlp,mlp_96w,0,before,Recon-PingSweep,0.008823529411764706,0.011799410029498525
mlp,mlp_96w,0,before,Backdoor_Malware,0.041407867494824016,0.035269709543568464
mlp,mlp_96w,0,before,XSS,0.02772963604852686,0.02772963604852686
mlp,mlp_96w,0,before,SqlInjection,0.05844980940279543,0.05717916137229987
mlp,mlp_96w,0,before,CommandInjection,0.08034610630407911,0.018564356435643563
mlp,mlp_96w,0,before,BrowserHijacking,0.02991944764096663,0.2534562211981567
mlp,mlp_96w,0,before,DictionaryBruteForce,0.42653061224489797,0.27411944869831545
mlp,mlp_96w,0,before,DDoS-SlowLoris,0.2418895845190666,0.9723961297666477
mlp,mlp_96w,0,before,DDoS-HTTP_Flood,0.1261866172725168,0.7841593330245484
mlp,mlp_96w,0,before,DoS-HTTP_Flood,0.209829338804439,0.9296838571295346
mlp,mlp_96w,0,before,Recon-PortScan,0.09960953726011464,0.2528248587570621
mlp,mlp_96w,0,before,Recon-OSScan,0.13630397236614855,0.14936096718480138
mlp,mlp_96w,0,before,DDoS-ICMP_Flood,0.00449950690335299,0.9988905325443787
mlp,mlp_96w,0,before,DDoS-RSTFINFlood,0.3418752601224806,0.9944107503864906
mlp,mlp_96w,0,before,DDoS-TCP_Flood,0.6632688723205964,0.6836954622240344
mlp,mlp_96w,0,before,DDoS-SynonymousIP_Flood,-0.32736335709731634,0.3232089033155576
mlp,mlp_96w,0,before,DDoS-UDP_Flood,0.3803891222639841,0.4722790337736996
mlp,mlp_96w,0,before,DoS-TCP_Flood,0.5397910833512815,0.5830820590135688
mlp,mlp_96w,0,before,DDoS-PSHACK_Flood,0.3123835162559536,0.9727155060833549
mlp,mlp_96w,0,before,DDoS-SYN_Flood,0.26532688883235817,0.19339574641294394
mlp,mlp_96w,0,before,Recon-HostDiscovery,0.09895157264103849,0.7852720918622067
mlp,mlp_96w,0,before,DoS-SYN_Flood,-0.018270739134446795,0.3985604208000738
mlp,mlp_96w,0,before,DoS-UDP_Flood,-0.14461179845795236,0.9578626501703424
mlp,mlp_96w,0,before,DNS_Spoofing,-0.030347097317362515,0.6636179250698404
mlp,mlp_96w,0,before,MITM-ArpSpoofing,0.12184828088048026,0.5919956339821721
mlp,mlp_96w,0,before,Mirai-udpplain,0.9735620235620236,0.9933816140545411
mlp,mlp_96w,0,before,Mirai-greeth_flood,0.9667628585978612,0.9906634073470496
mlp,mlp_96w,0,before,Mirai-greip_flood,0.04064738478172725,0.9879713474793891
mlp,mlp_96w,0,before,DDoS-UDP_Fragmentation,0.10430125523012557,0.989087500836848
mlp,mlp_96w,0,before,DDoS-ACK_Fragmentation,0.8485851896447923,0.9902000133788214
mlp,mlp_96w,0,before,VulnerabilityScan,0.2543296556335674,0.6602808425275828
mlp,mlp_96w,0,before,DDoS-ICMP_Fragmentation,0.0015036086607859156,0.9921812349639134
mlp,mlp_96w,0,before,BenignTraffic,0.05517517784977122,0.7954575818303273
mlp,mlp_96w,0,after,Uploading_Attack,0.010638297872340425,0.0425531914893617
mlp,mlp_96w,0,after,Recon-PingSweep,0.008823529411764706,0.011799410029498525
mlp,mlp_96w,0,after,Backdoor_Malware,0.041407867494824016,0.035269709543568464
mlp,mlp_96w,0,after,XSS,0.02772963604852686,0.02772963604852686
mlp,mlp_96w,0,after,SqlInjection,0.04701397712833545,0.05717916137229987
mlp,mlp_96w,0,after,CommandInjection,0.08034610630407911,0.018564356435643563
mlp,mlp_96w,0,after,BrowserHijacking,0.028768699654775604,0.2534562211981567
mlp,mlp_96w,0,after,DictionaryBruteForce,0.43214285714285716,0.27411944869831545
mlp,mlp_96w,0,after,DDoS-SlowLoris,0.23306772908366535,0.9723961297666477
mlp,mlp_96w,0,after,DDoS-HTTP_Flood,0.10951609168789067,0.7841593330245484
mlp,mlp_96w,0,after,DoS-HTTP_Flood,0.234262799589667,0.9296838571295346
mlp,mlp_96w,0,after,Recon-PortScan,0.09445875218077593,0.2528248587570621
mlp,mlp_96w,0,after,Recon-OSScan,0.1305008635578584,0.14936096718480138
mlp,mlp_96w,0,after,DDoS-ICMP_Flood,0.0009861932938856066,0.9988905325443787
mlp,mlp_96w,0,after,DDoS-RSTFINFlood,0.3413401510196802,0.9944107503864906
mlp,mlp_96w,0,after,DDoS-TCP_Flood,0.3925326188257222,0.6836954622240344
mlp,mlp_96w,0,after,DDoS-SynonymousIP_Flood,-0.1655943893815568,0.3232089033155576
mlp,mlp_96w,0,after,DDoS-UDP_Flood,0.11402829980101703,0.4722790337736996
mlp,mlp_96w,0,after,DoS-TCP_Flood,0.10618134826620718,0.5830820590135688
mlp,mlp_96w,0,after,DDoS-PSHACK_Flood,0.31098571132739694,0.9727155060833549
mlp,mlp_96w,0,after,DDoS-SYN_Flood,0.03195115746629357,0.19339574641294394
mlp,mlp_96w,0,after,Recon-HostDiscovery,0.1375936095856216,0.7852720918622067
mlp,mlp_96w,0,after,DoS-SYN_Flood,-0.10953215834640584,0.3985604208000738
mlp,mlp_96w,0,after,DoS-UDP_Flood,0.14416352877891336,0.9578626501703424
mlp,mlp_96w,0,after,DNS_Spoofing,-0.0007653744594542378,0.6636179250698404
mlp,mlp_96w,0,after,MITM-ArpSpoofing,0.04464253229034018,0.5919956339821721
mlp,mlp_96w,0,after,Mirai-udpplain,0.08655578655578666,0.9933816140545411
mlp,mlp_96w,0,after,Mirai-greeth_flood,0.0628416228144627,0.9906634073470496
mlp,mlp_96w,0,after,Mirai-greip_flood,0.09197188809298551,0.9879713474793891
mlp,mlp_96w,0,after,DDoS-UDP_Fragmentation,0.41710460251046033,0.989087500836848
mlp,mlp_96w,0,after,DDoS-ACK_Fragmentation,0.6076995116730216,0.9902000133788214
mlp,mlp_96w,0,after,VulnerabilityScan,0.12935473085924443,0.6602808425275828
mlp,mlp_96w,0,after,DDoS-ICMP_Fragmentation,0.004243517775995742,0.9921812349639134
mlp,mlp_96w,0,after,BenignTraffic,0.08556828429244179,0.7954575818303273
mlp,mlp_96w,1,before,Uploading_Attack,0.02127659574468085,0.047872340425531915
mlp,mlp_96w,1,before,Recon-PingSweep,0.011764705882352941,0.011799410029498525
mlp,mlp_96w,1,before,Backdoor_Malware,0.057971014492753624,0.04149377593360996
mlp,mlp_96w,1,before,XSS,-0.00173310225303293,0.01386481802426343
mlp,mlp_96w,1,before,SqlInjection,0.062261753494282084,0.07115628970775095
mlp,mlp_96w,1,before,CommandInjection,0.04326328800988875,0.017326732673267328
mlp,mlp_96w,1,before,BrowserHijacking,0.009205983889528195,0.22465437788018433
mlp,mlp_96w,1,before,DictionaryBruteForce,0.11428571428571427,0.3118938233792751
mlp,mlp_96w,1,before,DDoS-SlowLoris,0.16761525327262383,0.9695503699487763
mlp,mlp_96w,1,before,DDoS-HTTP_Flood,0.006482982171799101,0.7948124131542381
mlp,mlp_96w,1,before,DoS-HTTP_Flood,0.1996642730579129,0.9193322764151823
mlp,mlp_96w,1,before,Recon-PortScan,0.13524964692199054,0.29411764705882354
mlp,mlp_96w,1,before,Recon-OSScan,0.02134715025906736,0.11474956822107081
mlp,mlp_96w,1,before,DDoS-ICMP_Flood,0.0006163708086784903,0.9988905325443787
