seed,bn_layer,channel,connected,saved_var,recal_var,var_ratio_saved_over_recal,mean_shift_in_recal_sd
1,0,34,True,0.009222508408129215,0.009136207401752472,1.0094460248947144,-3.234063115087338e-05
1,0,35,True,0.2950799763202667,0.3185971677303314,0.9261851906776428,6.177434897836065e-06
1,0,36,False,1.2433396521212086e-15,0.0,1.0012433528900146,0.3637222945690155
1,0,37,False,1.0567472935661508e-15,0.0,1.0010567903518677,-0.2547205686569214
1,0,38,True,0.2702425718307495,0.2967959940433502,0.91053307056427,-0.0008351831347681582
1,0,39,True,0.015263385139405727,0.015013236552476883,1.0166618824005127,0.001571168308146298
1,0,40,True,0.40704217553138733,0.4394904673099518,0.9261683821678162,-0.0015668792184442282
1,0,41,True,0.018416354432702065,0.01837412640452385,1.0022982358932495,-0.0018765738932415843
1,0,42,True,0.03652453050017357,0.03612535074353218,1.0110498666763306,0.001510120928287506
1,0,43,True,0.1591702550649643,0.17250709235668182,0.9226881861686707,-0.002626661444082856
1,0,44,True,0.1911998838186264,0.21637669205665588,0.883643627166748,-0.0009240712970495224
1,0,45,True,0.3341520130634308,0.3628944754600525,0.9207966327667236,-0.0005710480036213994
1,0,46,True,0.08071132004261017,0.08031179755926132,1.004974603652954,0.00046031971578486264
1,0,47,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,48,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,49,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,50,True,0.2777935564517975,0.30043718218803406,0.9246310591697693,-0.0014160341816022992
1,0,51,True,0.03236495330929756,0.03206481412053108,1.009360432624817,0.002242232905700803
1,0,52,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,53,True,0.013620276935398579,0.013458608649671078,1.012012243270874,0.002219554502516985
1,0,54,True,0.0061204335652291775,0.006011459976434708,1.018127679824829,0.0008154706447385252
1,0,55,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,56,True,0.011153393425047398,0.010975928045809269,1.0161685943603516,0.0011253039119765162
1,0,57,False,7.175149921742174e-16,3.552736125173603e-15,0.997174859046936,0.4001944065093994
1,0,58,True,0.7967177033424377,0.8568066358566284,0.929868757724762,-0.001043418189510703
1,0,59,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,0,60,True,0.046719327569007874,0.0465351939201355,1.003956913948059,0.0007347552455030382
1,0,61,True,0.24760359525680542,0.26701101660728455,0.9273160099983215,-0.0026964156422764063
1,0,62,True,0.04499151185154915,0.044819653034210205,1.0038344860076904,0.0004362033505458385
1,0,63,False,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,1,0,,0.00021095352713018656,0.00020430168660823256,1.0325589179992676,0.005704348441213369
1,1,1,,0.008559380657970905,0.00847727619111538,1.0096852779388428,0.003689446719363332
1,1,2,,0.08061877638101578,0.08036185055971146,1.0031970739364624,0.00404371740296483
1,1,3,,0.009885519742965698,0.009752180427312851,1.0136728286743164,0.006864567752927542
1,1,4,,0.09487299621105194,0.0945742130279541,1.0031592845916748,0.0001283763413084671
1,1,5,,0.021648438647389412,0.022426089271903038,0.9653238654136658,-0.02311997301876545
1,1,6,,0.0005942622083239257,0.000592383905313909,1.0031707286834717,-0.0010899355402216315
1,1,7,,0.019931118935346603,0.020351465791463852,0.9793456196784973,-0.002257151994854212
1,1,8,,0.03335392102599144,0.033286139369010925,1.0020363330841064,0.0029411804862320423
1,1,9,,0.01919703371822834,0.019161947071552277,1.0018310546875,-0.0001953276077983901
1,1,10,,0.0027237485628575087,0.002737087896093726,0.9951264262199402,-0.000898029247764498
1,1,11,,0.0015090222004801035,0.001527615706436336,0.9878284335136414,-0.00048668726230971515
1,1,12,,0.036778006702661514,0.03718334436416626,0.9890989661216736,-0.003380534704774618
1,1,13,,0.07499850541353226,0.07595165073871613,0.9874506592750549,-0.0012110477546229959
1,1,14,,0.0008187763160094619,0.0007926134276203811,1.033008337020874,0.008972512558102608
1,1,15,,0.00028102746000513434,0.00033975555561482906,0.827146053314209,-0.019896812736988068
1,1,16,,0.00020810980640817434,0.00022387962962966412,0.9295611381530762,-0.003993120510131121
1,1,17,,0.02221614308655262,0.023158378899097443,0.9593133926391602,-0.010988914407789707
1,1,18,,5.605193857299268e-45,0.0,1.0,1.7726425573708936e-42
1,1,19,,0.11494462192058563,0.11551694571971893,0.99504554271698,-0.004455452784895897
1,1,20,,0.02062895894050598,0.02092023938894272,0.9860765933990479,-0.0061683012172579765
1,1,21,,0.0006849939236417413,0.0006694492767564952,1.0232200622558594,0.0018040675204247236
1,1,22,,0.0965285673737526,0.09901636838912964,0.9748748540878296,0.0010373081313446164
1,1,23,,0.00021814399224240333,0.0002209988742833957,0.9870819449424744,0.00016514064918737859
1,1,24,,4.786727485996006e-37,0.0,1.0,9.303189961457875e-33
1,1,25,,0.05854986608028412,0.059829290956258774,0.978615403175354,-0.006417464930564165
1,1,26,,0.0002570712531451136,0.00023024158144835383,1.1165283918380737,0.008048833347856998
1,1,27,,0.022227399051189423,0.022325528785586357,0.9956045746803284,-0.001317666727118194
1,1,28,,0.019916484132409096,0.020293356850743294,0.9814287424087524,0.006220240145921707
1,1,29,,0.011551287956535816,0.011513788253068924,1.003256916999817,0.0024396302178502083
1,1,30,,0.005491058807820082,0.0057258568704128265,0.9589933753013611,-0.00322619266808033
