architecture,method,regime,recovery_seed,target_flops,realised_flops,parameters,epochs_run,removed_groups,n,fine_accuracy,fine_macro_f1,binary_accuracy,binary_balanced_accuracy,binary_attack_recall,binary_attack_f1,family_accuracy,family_macro_f1,exact_attack_type_rate,attack_to_benign_rate,benign_to_attack_rate,same_family_attack_substitution_rate,cross_family_attack_substitution_rate,ece15,nll,brier,hsr_miss_sensitive,hsr_balanced_soc,hsr_alert_fatigue,awbir,teacher_correction_fine,teacher_degradation_fine,net_teacher_correction_fine,teacher_correction_family,teacher_degradation_family,net_teacher_correction_family,teacher_correction_binary,teacher_degradation_binary,net_teacher_correction_binary
deep,taylor,standard_ce,401,0.4,0.40293462985036166,102063,2,results/saber/20b_depth_checkpoint_freeze/taylor_minimal_r40_removed_groups.csv,549253.0,0.6535585604448223,0.581088453656035,0.9136973307382936,0.954360857517528,0.9087217150350559,0.9521783169091951,0.7987703298844067,0.6483416757268415,0.6335851403681402,0.09127828496494407,0.0,0.1535836768962071,0.12155289777070862,0.26083332511769153,2.022421293710713,0.5704467064000976,0.1679681312619139,0.18430122366195542,0.15554798972422545,0.038802848504315736,0.021314403380591457,0.015553852232031505,0.005760551148559952,0.042787203711222334,0.008212972892273688,0.03457423081894864,0.0060991929038166385,0.0033809555887723873,0.002718237315044251
deep,taylor,standard_ce,503,0.4,0.40293462985036166,102063,2,results/saber/20b_depth_checkpoint_freeze/taylor_minimal_r40_removed_groups.csv,549253.0,0.643153519416371,0.5363557258411478,0.9089527048555037,0.9518517734006273,0.9037035468012548,0.9494162558237863,0.7798100328992286,0.5970221589441665,0.6225802165553337,0.09629645319874526,0.0,0.14453518398345505,0.136588146262466,0.2692438354526112,2.0921322262918216,0.5874441261359454,0.1783947167031101,0.19586420101483287,0.16474047479030612,0.07231586564687978,0.013427327661387375,0.018071817541278793,-0.004644489879891418,0.02638492643645096,0.010770992602680367,0.015613933833770594,0.003948999823396504,0.0059753883911421515,-0.002026388567745648
deep,fisher,minimal_ce,101,0.4,0.401746704009149,102055,1,results/saber/20b_depth_checkpoint_freeze/fisher_minimal_r40_removed_groups.csv,549253.0,0.6817131631506792,0.5048797592721348,0.9198456813162604,0.9575807940036538,0.9152283882745088,0.9557361967816369,0.8128822236747,0.55863471187563,0.6633667942069619,0.08477161172549118,6.68002672010688e-05,0.1387313623960887,0.11313023167145825,0.20978570777236716,1.1144389413262743,0.48014386164994116,0.15549482660995934,0.17056474884980147,0.1438397241344153,0.1913747986179514,0.04274896996466109,0.008833816110244277,0.03391515385441682,0.05511121468612825,0.0064250900768862435,0.04868612460924201,0.011348140110295255,0.0024815522172842025,0.008866587893011053
deep,fisher,minimal_ce,211,0.4,0.401746704009149,102055,1,results/saber/20b_depth_checkpoint_freeze/fisher_minimal_r40_removed_groups.csv,549253.0,0.666587164749214,0.49774161767822633,0.9259958525488254,0.9608489050692159,0.9217312102720324,0.9592707676799458,0.8122504565291405,0.5815651071757073,0.6473668096119296,0.07826878972796752,3.34001336005344e-05,0.154061230895433,0.12030316976466986,0.2214935827471882,1.2007753785703246,0.5034912898113723,0.15515269526672287,0.1713833151571316,0.14520903845768707,0.10675418659072083,0.034069909495259926,0.015280754042308371,0.018789155452951553,0.0565968688382221,0.008542511374539602,0.048054357463682494,0.018374046204572392,0.0033572870789963824,0.015016759125576009
deep,fisher,minimal_ce,307,0.4,0.401746704009149,102055,1,results/saber/20b_depth_checkpoint_freeze/fisher_minimal_r40_removed_groups.csv,549253.0,0.6787418548464915,0.5417671077049215,0.9248888945531476,0.9600431947075199,0.9205873914190479,0.958637498859536,0.8077261298527273,0.6080380908911933,0.6602492138652412,0.07941260858095214,0.000501002004008016,0.136420617238544,0.12391756031526266,0.21341167731459176,1.2544552573827894,0.49543093324310244,0.15516938460053928,0.17119469534076281,0.1444725836727337,0.037705969499709904,0.04017092305367472,0.00922707750344559,0.03094384555022913,0.047455362100889756,0.003925331313620499,0.043530030787269254,0.015779613402202627,0.0018698122723043843,0.013909801129898243
deep,fisher,minimal_ce,401,0.4,0.401746704009149,102055,1,results/saber/20b_depth_checkpoint_freeze/fisher_minimal_r40_removed_groups.csv,549253.0,0.6865324358719934,0.5463054288093414,0.9269061798479025,0.9613303103103711,0.9226940207543427,0.9597919239324534,0.8164598099600731,0.6075178438448163,0.6684619872793479,0.07730597924565724,3.34001336005344e-05,0.13741808889821747,0.11681394457677739,0.20318370885015966,1.136044760584696,0.47703832394091017,0.1499702019530769,0.16534638864057183,0.1396840800141283,0.040132952461971565,0.047118541000231225,0.008384114424500185,0.03873442657573104,0.057501734173504744,0.005238023278889692,0.052263710894615054,0.017964398919987693,0.0020373124953345727,0.01592708642465312
deep,fisher,minimal_ce,503,0.4,0.401746704009149,102055,1,results/saber/20b_depth_checkpoint_freeze/fisher_minimal_r40_removed_groups.csv,549253.0,0.6893926842456937,0.5204222327064929,0.9255588954452684,0.9605863560408257,0.9212729124824528,0.9590205914336829,0.8200501408276332,0.5762087812053637,0.671490989056696,0.07872708751754721,0.0001002004008016032,0.1381902629050303,0.11159166052072642,0.2064343656785709,1.1363091123125741,0.47728354998058226,0.14896762815435996,0.16387566385618285,0.1384398446617497,0.12988635873122667,0.050555936881546394,0.008961261932115073,0.04159467494943132,0.06223361547410756,0.006379573711932388,0.05585404176217517,0.01738543075777465,0.0028056287357556536,0.014579802022018995
deep,fisher,standard_ce,101,0.4,0.401746704009149,102055,2,results/saber/20b_depth_checkpoint_freeze/fisher_minimal_r40_removed_groups.csv,549253.0,0.6627073498005472,0.5621306374291709,0.9139667876188204,0.9544876162125919,0.9090086325587844,0.95233484033271,0.7983024216526811,0.6250206126027257,0.6432633113363232,0.09099136744121561,3.34001336005344e-05,0.14341254696108127,0.12233277426137994,0.25196008225192135,1.9984351661770743,0.5540330379612951,0.16646320851532292,0.1825501180694507,0.15377813138935975,0.07179979235765466,0.023504650862170986,0.008595310357886075,0.01490934050428491,0.042237366022579756,0.008131043435356748,0.03410632258722301,0.007020444130482674,0.004032749934911598,0.0029876941955710758
deep,fisher,standard_ce,211,0.4,0.401746704009149,102055,2,results/saber/20b_depth_checkpoint_freeze/fisher_minimal_r40_removed_groups.csv,549253.0,0.6593737312313269,0.5575877948475425,0.9149626856840108,0.9550300108027336,0.9100600216054672,0.9529124857977315,0.7950033955208256,0.6439023765495999,0.6397355737291383,0.08993997839453277,0.0,0.14344913375940907,0.12687531411691985,0.2542284247603815,1.9204087556169382,0.5582221392157494,0.16762190344583158,0.18413882127180006,0.1551354293922837,0.05014540850882072,0.018927525202411276,0.007351803267346742,0.011575721935064533,0.03768755018179236,0.006880253726424799,0.03080729645536756,0.00642326942228809,0.0024396771615266552,0.003983592260761434
deep,fisher,standard_ce,307,0.4,0.401746704009149,102055,2,results/saber/20b_depth_checkpoint_freeze/fisher_minimal_r40_removed_groups.csv,549253.0,0.6315814387905028,0.5210635811429689,0.9148407018259345,0.9549655025004189,0.9099310050008377,0.9528417546166162,0.7982951390342884,0.5988031866858903,0.6103409697042054,0.09006899499916235,0.0,0.176325260488376,0.12326477480825629,0.28014041903632075,2.0135348807739555,0.6038783655872065,0.17121769627718617,0.1884293758978103,0.1597429599838326,0.058473445985712455,0.020105488727417055,0.0363220592331767,-0.016216570505759642,0.040351167858891986,0.006252127890061593,0.034099039968830396,0.006623541428085054,0.0027619330253999524,0.0038616084026851013
deep,fisher,standard_ce,401,0.4,0.401746704009149,102055,2,results/saber/20b_depth_checkpoint_freeze/fisher_minimal_r40_removed_groups.csv,549253.0,0.6543651104318047,0.5330047825426543,0.9156636377043003,0.9553692183257871,0.9108052369187754,0.9533189292034328,0.799731635512232,0.6100048949762129,0.6344420416973964,0.08919476308122462,6.68002672010688e-05,0.15374735467819986,0.12261584054317916,0.26065185892471515,1.9260990152195954,0.562696818398847,0.16652738658990787,0.18296741210334763,0.15450912421051866,0.0494149842490753,0.019721330607206516,0.013154229471664242,0.006567101135542274,0.04299111702621561,0.007455580579441533,0.035535536446774076,0.007776015788716675,0.003091471507665866,0.004684544281050809
deep,fisher,standard_ce,503,0.4,0.401746704009149,102055,2,results/saber/20b_depth_checkpoint_freeze/fisher_minimal_r40_removed_groups.csv,549253.0,0.6475886340174747,0.53699793463498,0.9098011298982436,0.952300443085384,0.904600886170768,0.9499112309975695,0.7923215712977444,0.6008938008548633,0.6272710292251494,0.09539911382923208,0.0,0.1530772385825119,0.12425261836310664,0.2666977513582235,2.0385637987562353,0.5821041534102651,0.17306080561538428,0.18963319271810988,0.15984546283770867,0.09100225154518907,0.016049070282729453,0.016258445561517187,-0.0002093752787877337,0.03776765898411115,0.00964218675182475,0.028125472232286397,0.004418728709720293,0.005596692234726073,-0.00117796352500578
deep,saber_v2,minimal_ce,101,0.4,0.4009350385773883,96904,1,results/saber/20b_depth_checkpoint_freeze/saber_v2_minimal_r40_removed_groups.csv,549253.0,0.6704050774415433,0.49276586717437676,0.9199876923749165,0.9576873677339099,0.91537473546782,0.9558179070835918,0.8021531061277771,0.5388700727106507,0.6514029111537744,0.08462526453218001,0.0,0.139343709862838,0.12462811445120765,0.2044246926827524,1.1738833495308705,0.49053898940061735,0.16088760552969214,0.17706266511061386,0.14927674496088322,0.18585185258063677,0.03400618658432453,0.011399118439043574,0.022607068145280955,0.046688866515066825,0.008731859452747641,0.037957007062319185,0.010801943730848989,0.001793344779181907,0.009008598951667082
deep,saber_v2,minimal_ce,211,0.4,0.4009350385773883,96904,1,results/saber/20b_depth_checkpoint_freeze/saber_v2_minimal_r40_removed_groups.csv,549253.0,0.6704688003524787,0.4956836518706337,0.9189408159809778,0.9571022771939457,0.9142713546550923,0.9552141216044937,0.8009696806389769,0.5725770755959413,0.6514741591294653,0.0857286453449076,6.68002672010688e-05,0.13802465950207293,0.12477253602355419,0.20741098053921544,1.2295431167956548,0.49937057023163295,0.16179216742254177,0.17794058475784386,0.1499338192053571,0.10468607201635242,0.03616548293773544,0.013494691881519081,0.022670791056216354,0.0484876732580432,0.011714091684524254,0.03677358157351895,0.011018601628029341,0.003056879070300936,0.007961722557728406
deep,saber_v2,minimal_ce,307,0.4,0.4009350385773883,96904,1,results/saber/20b_depth_checkpoint_freeze/saber_v2_minimal_r40_removed_groups.csv,549253.0,0.6742648651896302,0.5121461749980677,0.9238001431034514,0.9597034928838677,0.9194069857677355,0.95801150312057,0.8024061771169206,0.5948319575478798,0.6554852275987699,0.08059301423226455,0.0,0.13552905473192467,0.12839270343704087,0.2009923835749921,1.2167656136605411,0.49171967548557066,0.15825372521102904,0.17466449887392513,0.14728513089596235,0.06872695412501638,0.035371677532940196,0.008904821639572291,0.026466855893367905,0.045044815412933564,0.006834737361470943,0.03821007805146262,0.014765508791030727,0.0019444591108287073,0.01282104968020202
deep,saber_v2,minimal_ce,401,0.4,0.4009350385773883,96904,1,results/saber/20b_depth_checkpoint_freeze/saber_v2_minimal_r40_removed_groups.csv,549253.0,0.6714701603814636,0.528062102231246,0.9218047056638744,0.9586325153389377,0.9172984308114759,0.9568646119884019,0.7988176669039586,0.5900360887622653,0.652531325039042,0.08270156918852407,3.34001336005344e-05,0.1346894839913501,0.13007762178108387,0.19715214096332803,1.2090404129204992,0.49310106378386914,0.1609120326455507,0.1774562906347348,0.149519620284277,0.06438307657643035,0.0355264331737833,0.011854282088582128,0.023672151085201175,0.045860468672906655,0.011238900834406002,0.03462156783850065,0.013379990641835366,0.0025543784012103713,0.010825612240624994
deep,saber_v2,minimal_ce,503,0.4,0.4009350385773883,96904,1,results/saber/20b_depth_checkpoint_freeze/saber_v2_minimal_r40_removed_groups.csv,549253.0,0.6727082055082084,0.5334107273190946,0.9202535079462469,0.9577807262953735,0.9156616529915484,0.9559714162505993,0.7948377159523935,0.5870405223101813,0.6538445985369132,0.08433834700845155,0.0001002004008016032,0.12917065430674757,0.1326464001478877,0.20813872429466013,1.2851168048702328,0.500446177364729,0.16280520998519807,0.17941968455338433,0.15093208412152506,0.06308433727302881,0.03344542496809303,0.008535228756146986,0.024910196211946047,0.03627108090442838,0.005629464017492849,0.03064161688693553,0.011002215736645954,0.001727801213648355,0.009274414522997598
deep,saber_v2,standard_ce,101,0.4,0.4009350385773883,96904,2,results/saber/20b_depth_checkpoint_freeze/saber_v2_minimal_r40_removed_groups.csv,549253.0,0.6548457632457174,0.5756088437477442,0.9126213238707845,0.9536659384719389,0.9075990780126821,0.9515539812789393,0.7896925460580096,0.6391799879977893,0.6349619593578439,0.09240092198731786,0.0002672010688042752,0.14262111674462222,0.130016001910216,0.2596536016094298,2.1018093684442625,0.5721841416332277,0.1713066049100627,0.18809947328462476,0.15833959941957532,0.04897049084403753,0.018714508614427233,0.011666754664972244,0.007047753949454989,0.03520599796450816,0.009709550971956457,0.0254964469925517,0.006355905202156383,0.004713674754621276,0.0016422304475351068
deep,saber_v2,standard_ce,211,0.4,0.4009350385773883,96904,2,results/saber/20b_depth_checkpoint_freeze/saber_v2_minimal_r40_removed_groups.csv,549253.0,0.6618352562480314,0.5616337952948194,0.9192485066080659,0.9572020431401842,0.9146044870819717,0.9553920656552196,0.7976324207605603,0.6538371241154457,0.642350566999093,0.08539551291802824,0.0002004008016032064,0.14362629088815415,0.12862762919472456,0.24590130537143426,1.8158224017676416,0.5512796880803773,0.16418420412208337,0.1808762082319077,0.15257085532532366,0.05231475272441319,0.026417698219217738,0.0123804512674487,0.014037246951769038,0.041671142442553794,0.008234820747451538,0.03343632169510226,0.011085965848161048,0.002816552663344579,0.00826941318481647
deep,saber_v2,standard_ce,307,0.4,0.4009350385773883,96904,2,results/saber/20b_depth_checkpoint_freeze/saber_v2_minimal_r40_removed_groups.csv,549253.0,0.660413325006873,0.5740675590047083,0.9208779924734138,0.9576703271139031,0.9163760583694227,0.9563337118053113,0.7926401858524214,0.6296277587410017,0.6408947975498399,0.08362394163057732,0.0010354041416165665,0.13985014817653324,0.13563111264304956,0.2448787560610946,1.75038962173988,0.5525251735787051,0.1652363907586,0.18248748755127417,0.15387316955938338,0.023897874518756076,0.026570633205462692,0.013955317494852099,0.012615315710610593,0.03666980426142415,0.008225717474460768,0.028444086786963384,0.01199265183804185,0.0020937527878773536,0.009898899050164497
deep,saber_v2,standard_ce,401,0.4,0.4009350385773883,96904,2,results/saber/20b_depth_checkpoint_freeze/saber_v2_minimal_r40_removed_groups.csv,549253.0,0.6532963861826881,0.5874759290619713,0.9147514897506249,0.9549183247867856,0.9098366495735712,0.952790019792237,0.7940766823303651,0.6539655756617297,0.6333078509492348,0.09016335042642876,0.0,0.14889671546832065,0.12763208315601574,0.25748887976456514,2.0288915339513074,0.5721806346580222,0.1690492966507845,0.18580945393106638,0.15669227113916537,0.04703124431709138,0.02062437528789101,0.015125998401465264,0.005498376886425746,0.03981953671623095,0.009938953451323888,0.029880583264907064,0.006716394812590919,0.002943998485215374,0.0037723963273755446
deep,saber_v2,standard_ce,503,0.4,0.4009350385773883,96904,2,results/saber/20b_depth_checkpoint_freeze/saber_v2_minimal_r40_removed_groups.csv,549253.0,0.6452509135134447,0.5196432173684027,0.9081315896317362,0.9514175458731055,0.9028350917462109,0.9489367687850333,0.7835532987530337,0.5890741644404719,0.6247985319065765,0.09716490825378914,0.0,0.14627594533547206,0.13176061450416224,0.26938184218891525,2.0972728567484538,0.5890264425135219,0.17720795334754658,0.19427586194340313,0.1634443507818801,0.09163063960358776,0.01693754972662871,0.019484645509446466,-0.0025470957828177543,0.03347637609626165,0.01411917640868598,0.01935719968757567,0.0036485918147010576,0.006496095606214258,-0.0028475037915132004
