group_id,module_path,channel_index,magnitude,taylor,fisher,sbl_raw,sem_rank,saber_v2,random
conv.10:out:126,conv.10,126,37.76988414674997,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.4231819942696411
conv.10:out:127,conv.10,127,33.75742909312248,0.009033439448467106,7.382524539481516e-07,0.49614023717696937,0.76953125,1.712195991111242e-06,0.9174817732993081
conv.10:out:128,conv.10,128,30.30517778918147,0.0008369018107801378,9.349385639218394e-07,0.009184501094389614,0.3828125,8.517523204512778e-07,0.8559122943833432
conv.10:out:129,conv.10,129,28.897829941878626,0.006074062136623823,8.700786380312292e-07,0.20990540228768226,0.6015625,1.3384679321377222e-06,0.22096916376486697
conv.10:out:130,conv.10,130,31.00471354648471,0.009597446721501512,2.233458143951785e-06,0.34900071101488617,0.69921875,1.5557516873548848e-06,0.166583176525819
conv.10:out:131,conv.10,131,26.081618405878544,0.0012264385000499089,5.547960083035361e-08,0.08835272251158552,0.48828125,1.0864187760858133e-06,0.9155364039147175
conv.10:out:132,conv.10,132,32.18083385564387,0.01287762371233363,2.3687499621147167e-06,1.1367308125223519,0.96875,2.155454851754254e-06,0.1572518885137706
conv.10:out:133,conv.10,133,33.82758155837655,0.0011007577534812186,9.65758052389996e-08,0.05279418674757926,0.44921875,9.995052739989484e-07,0.7572063264186215
conv.10:out:134,conv.10,134,30.143634766340256,0.00292188001206668,4.4204993036329934e-07,0.0802964803789958,0.48046875,1.0690360756684404e-06,0.31251701581211366
conv.10:out:135,conv.10,135,34.88272502459586,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.3611853466325139
conv.10:out:136,conv.10,136,32.37301463261247,0.02061099641029074,5.468440753071407e-06,0.7852493912016405,0.91796875,2.0424672990413293e-06,0.5537246459677773
conv.10:out:137,conv.10,137,37.12394969910383,0.010496940065928584,2.4444707989170095e-06,0.39731125010482726,0.71484375,1.5905170881896308e-06,0.9259641674233373
conv.10:out:138,conv.10,138,27.23764455318451,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.00205684306461984
conv.10:out:139,conv.10,139,32.33228137344122,0.0008342013418960688,2.486953178662915e-07,0.018961766529935968,0.40234375,8.952090714947102e-07,0.1622873344023199
conv.10:out:140,conv.10,140,33.04474104568362,0.01030013694153098,1.9287226202122382e-06,0.6729469323129021,0.86328125,1.920788396119718e-06,0.7202117786599489
conv.10:out:141,conv.10,141,36.90441580116749,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.3944665294244958
conv.10:out:142,conv.10,142,32.08578307181597,0.00806476834963803,4.559326502768668e-06,0.17422881524152398,0.58203125,1.2950111810942895e-06,0.2878104198967977
conv.10:out:143,conv.10,143,35.527183493599296,0.00648944393531119,4.655353564124367e-07,0.5880740907402386,0.80078125,1.781726792780734e-06,0.9628956581275414
conv.10:out:144,conv.10,144,33.902226531878114,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.26402842332427967
conv.10:out:145,conv.10,145,32.06127078831196,0.011712053284527003,1.4936791488226004e-06,0.9026217394264545,0.94140625,2.0946154002934484e-06,0.7141669578683888
conv.10:out:146,conv.10,146,29.162363156676292,0.004734614930848835,1.3083918148692786e-06,0.12858330891873185,0.53125,1.182023628381365e-06,0.964225669092555
conv.10:out:147,conv.10,147,32.71850073337555,0.0,0.0,0.0,0.19140625,4.258761602256389e-07,0.7627660562464376
conv.10:out:148,conv.10,148,34.07978776097298,0.01052409827924521,2.260557259391692e-06,0.7396753132603339,0.89453125,1.99031919778921e-06,0.7094140359205118
